id,url
17584,https://rozetka.com.ua/ua/tenda_ac10/p113830484/
10487,https://rozetka.com.ua/ua/synology-nassylnas0051/p365055918/
15206,https://rozetka.com.ua/ua/synology-ds620slim/p309196443/
10484,https://rozetka.com.ua/ua/synology-ds420j/p309179883/
17654,https://rozetka.com.ua/ua/synology-ds2422plus/p367501521/
10476,https://rozetka.com.ua/ua/synology-ds1821plus/p309190498/
10478,https://rozetka.com.ua/ua/synology-ds1621plus/p309189333/
14463,https://rozetka.com.ua/ua/synology_rs820rp/p217730161/
10481,https://rozetka.com.ua/ua/synology_rs820/p217760989/
11877,https://rozetka.com.ua/ua/synology_dx517/p33496015/
10483,https://rozetka.com.ua/ua/synology_ds920_plus/p237567235/
14464,https://rozetka.com.ua/ua/synology_ds420_plus/p237431473/
10485,https://rozetka.com.ua/ua/synology_ds220j/p197402276/
10486,https://rozetka.com.ua/ua/synology_ds220/p262606886/
11885,https://rozetka.com.ua/ua/synology_ds218play/p28376185/
15209,https://rozetka.com.ua/ua/synology_ds218/p55589616/
15211,https://rozetka.com.ua/ua/synology_ds118/p33489743/
16747,https://rozetka.com.ua/ua/rci_rci902w_fe_20_t/p334207738/
17645,https://rozetka.com.ua/ua/qnap-tvs-675-8g/p365415948/
17650,https://rozetka.com.ua/ua/qnap-ts-673a-8g/p365413956/
14449,https://rozetka.com.ua/ua/qnap-ts-431x3-4g/p365413263/
17647,https://rozetka.com.ua/ua/qnap-ts-364-4g/p365562363/
10432,https://rozetka.com.ua/ua/qnap_ts_932px_4g/p285682608/
10437,https://rozetka.com.ua/ua/qnap_ts_673_4g/p285679328/
14447,https://rozetka.com.ua/ua/qnap_ts_451d2_2g/p294285473/
10445,https://rozetka.com.ua/ua/qnap_ts_451_plus_2g/p24130617/
10450,https://rozetka.com.ua/ua/qnap_ts_431k/p243919591/
10452,https://rozetka.com.ua/ua/qnap_ts_253d_4g/p294267448/
10453,https://rozetka.com.ua/ua/qnap_ts_251d_2g/p243905497/
10455,https://rozetka.com.ua/ua/qnap_ts_231p3_2g/p294273123/
10456,https://rozetka.com.ua/ua/qnap_ts_231k/p243868219/
10457,https://rozetka.com.ua/ua/qnap_ts_230/p243852631/
15133,https://rozetka.com.ua/ua/panasonic_kx_tpa65ru/p45463360/
11466,https://rozetka.com.ua/ua/panasonic_kx_tgp600rub/p45452208/
11462,https://rozetka.com.ua/ua/panasonic_kx_hdv100rub/p45630616/
11463,https://rozetka.com.ua/ua/panasonic_kx_hdv100ru/p45628640/
17599,https://rozetka.com.ua/ua/nettis_n4/p108219312/
17598,https://rozetka.com.ua/ua/netis-p110c/p361939380/
16083,https://rozetka.com.ua/ua/netis_st3124p/p42535968/
16084,https://rozetka.com.ua/ua/netis_st3108s/p641340/
16085,https://rozetka.com.ua/ua/netis_st3108gs/p42536520/
16086,https://rozetka.com.ua/ua/netis_st3105s/p641335/
16087,https://rozetka.com.ua/ua/netis_st3105gs/p42536632/
17561,https://rozetka.com.ua/ua/netgear-xs508m-100eus/p336126811/
16510,https://rozetka.com.ua/ua/netgear-xr500-100eus/p361660320/
16513,https://rozetka.com.ua/ua/netgear-xr1000-100eus/p361660293/
16502,https://rozetka.com.ua/ua/netgear-wac510-10000s/p363856542/
16503,https://rozetka.com.ua/ua/netgear-wac104-100pes/p363853347/
16531,https://rozetka.com.ua/ua/netgear-rbk353-100eus/p363048252/
16532,https://rozetka.com.ua/ua/netgear-rbk352-100eus/p363047811/
16515,https://rozetka.com.ua/ua/netgear-rax70-100eus/p361660275/
16516,https://rozetka.com.ua/ua/netgear-rax50-100eus/p361660176/
16517,https://rozetka.com.ua/ua/netgear-rax43-100eus/p362986185/
16518,https://rozetka.com.ua/ua/netgear-rax40-100pes/p361659915/
16520,https://rozetka.com.ua/ua/netgear-rax120-100eus/p361659864/
16521,https://rozetka.com.ua/ua/netgear-rax10-100eus/p362983821/
16526,https://rozetka.com.ua/ua/netgear-mr2100-100eus/p361385958/
16527,https://rozetka.com.ua/ua/netgear-mr1100-100eus/p361384380/
16533,https://rozetka.com.ua/ua/netgear-mk63-100pes/p363048384/
16534,https://rozetka.com.ua/ua/netgear-mk62-100pes/p363048345/
17562,https://rozetka.com.ua/ua/netgear-jgs524-200eus/p331954633/
17559,https://rozetka.com.ua/ua/netgear-jgs516-200eus/p331954411/
17565,https://rozetka.com.ua/ua/netgear-gsm4212p-100eus/p334974700/
17556,https://rozetka.com.ua/ua/netgear-gs728tx-100nes/p334933156/
17602,https://rozetka.com.ua/ua/netgear-gs724tpp-100eus/p334964374/
16467,https://rozetka.com.ua/ua/netgear-gs608-400pes/p320261098/
16468,https://rozetka.com.ua/ua/netgear-gs605-400pes/p320260798/
17564,https://rozetka.com.ua/ua/netgear-gs524up-100eus/p336125602/
17560,https://rozetka.com.ua/ua/netgear-gs516up-100eus/p336123037/
17563,https://rozetka.com.ua/ua/netgear-gs516pp-100eus/p336119932/
17555,https://rozetka.com.ua/ua/netgear-gs510tpp-100eus/p334953319/
16469,https://rozetka.com.ua/ua/netgear-gs324-200eus/p320258032/
16471,https://rozetka.com.ua/ua/netgear-gs316pp-100eus/p320251756/
16490,https://rozetka.com.ua/ua/netgear-gs310tp-100eus/p320306170/
16491,https://rozetka.com.ua/ua/netgear-gs308t-100pes/p320302657/
16473,https://rozetka.com.ua/ua/netgear-gs308pp-100eus/p320250637/
16474,https://rozetka.com.ua/ua/netgear-gs308p-100pes/p320249452/
17558,https://rozetka.com.ua/ua/netgear-gs308ep-100pes/p331958422/
16492,https://rozetka.com.ua/ua/netgear-gs308e-100pes/p320299990/
16475,https://rozetka.com.ua/ua/netgear-gs308-300pes/p320245306/
16476,https://rozetka.com.ua/ua/netgear-gs305pp-100pes/p320243080/
16477,https://rozetka.com.ua/ua/netgear-gs305p-200pes/p320185774/
17554,https://rozetka.com.ua/ua/netgear-gs305epp-100pes/p331957816/
16493,https://rozetka.com.ua/ua/netgear-gs305ep-100pes/p331955950/
16494,https://rozetka.com.ua/ua/netgear-gs305e-100pes/p320297809/
16478,https://rozetka.com.ua/ua/netgear-gs305-300pes/p320184556/
16479,https://rozetka.com.ua/ua/netgear-gs208-100pes/p320178574/
16480,https://rozetka.com.ua/ua/netgear-gs205-100pes/p331952869/
16496,https://rozetka.com.ua/ua/netgear-gs110tp-300eus/p360927864/
16497,https://rozetka.com.ua/ua/netgear-gs108t-300pes/p320288695/
16482,https://rozetka.com.ua/ua/netgear-gs108pp-100eus/p320174125/
16463,https://rozetka.com.ua/ua/netgear-gs108pe-300eus/p320288509/
16483,https://rozetka.com.ua/ua/netgear-gs108lp-100eus/p320161774/
16498,https://rozetka.com.ua/ua/netgear-gs108e-300pes/p320262607/
16500,https://rozetka.com.ua/ua/netgear-gs105e-200pes/p320261440/
16486,https://rozetka.com.ua/ua/netgear-fs208-100pes/p329121634/
16507,https://rozetka.com.ua/ua/netgear_rn42200_100nes/p87039232/
16489,https://rozetka.com.ua/ua/netgear_gs724tv4/p31447975/
16481,https://rozetka.com.ua/ua/netgear_gs116ge/p118311/
16484,https://rozetka.com.ua/ua/netgear_gs108ge/p98271/
16499,https://rozetka.com.ua/ua/netgear_gs105pe_10000s/p68169754/
16485,https://rozetka.com.ua/ua/netgear_gs105ge/p98119/
10415,https://rozetka.com.ua/ua/mikrotik-rbwapr-2ndr11e-lte/p354252330/
17718,https://rozetka.com.ua/ua/mikrotik-rbwapr-2ndr11e-lte/p354252330/
11816,https://rozetka.com.ua/ua/mikrotik-rbsxtsqg-5acd/p355237041/
15174,https://rozetka.com.ua/ua/mikrotik-rbsxtsq5nd/p354243459/
11796,https://rozetka.com.ua/ua/mikrotik-rbsxtsq5hpnd/p355237038/
17534,https://rozetka.com.ua/ua/mikrotik-rbsxtsq2nd/p354244467/
10416,https://rozetka.com.ua/ua/mikrotik-rbsxtrr11e-lte6/p354251973/
15169,https://rozetka.com.ua/ua/mikrotik-rbsxtrr11e-lte/p354249291/
10414,https://rozetka.com.ua/ua/mikrotik-rbltap-2hndr11e-lte/p354244689/
16727,https://rozetka.com.ua/ua/mikrotik-rbldf-5nd/p355237029/
14435,https://rozetka.com.ua/ua/mikrotik-rbd53ig-5hacd2hnd/p355212960/
16737,https://rozetka.com.ua/ua/mikrotik-rbd53g-5hacd2hnd-tceg12-ea/p354108846/
10422,https://rozetka.com.ua/ua/mikrotik-rbd25g-5hpacqd2hpnd/p355213476/
12318,https://rozetka.com.ua/ua/mikrotik-rbcapl-2nd/p355235718/
11791,https://rozetka.com.ua/ua/mikrotik-rbcapgi-5acd2nd/p354241836/
11777,https://rozetka.com.ua/ua/mikrotik-rb912r-2nd-ltmr11e-lte/p354112560/
10413,https://rozetka.com.ua/ua/mikrotik-rb912r-2nd-ltmr11e-lte/p354112560/
17581,https://rozetka.com.ua/ua/mikrotik-qplus85mp01d/p355309974/
12336,https://rozetka.com.ua/ua/mikrotik-css106-5g-1s/p354280155/
14433,https://rozetka.com.ua/ua/mikrotik-crs326-24g-2splusin/p355214532/
16773,https://rozetka.com.ua/ua/mikrotik-crs318-16p-2splusout/p354280146/
16745,https://rozetka.com.ua/ua/mikrotik-ccr2004-16g-2splus/p354256062/
16573,https://rozetka.com.ua/ua/mikrotik-c52ig-5haxd2haxd-tc/p372616290/
17539,https://rozetka.com.ua/ua/mikrotik_splus85dlc03d/p24528756/
11785,https://rozetka.com.ua/ua/mikrotik_rbmetalg_52shpacn/p15875639/
12316,https://rozetka.com.ua/ua/mikrotik_rbmap2nd/p21511743/
11784,https://rozetka.com.ua/ua/mikrotik_rbftc11/p178524480/
12309,https://rozetka.com.ua/ua/mikrotik_rbd52g_5hacd2hnd_tc/p115855303/
11811,https://rozetka.com.ua/ua/mikrotik_rb962uigs_5hact2hnt/p15941677/
11303,https://rozetka.com.ua/ua/mikrotik_rb960pgs/p24131982/
11820,https://rozetka.com.ua/ua/mikrotik_rb960pgs_pb/p24134873/
12312,https://rozetka.com.ua/ua/mikrotik_rb952ui_5ac2nd/p12045937/
12311,https://rozetka.com.ua/ua/mikrotik_rb952ui_5ac2nd_tc/p17927616/
15395,https://rozetka.com.ua/ua/mikrotik_rb951ui_2nd/p15941719/
12310,https://rozetka.com.ua/ua/mikrotik_rb951ui_2hnd/p12041968/
12308,https://rozetka.com.ua/ua/mikrotik_rb951g_2hnd/p12043186/
12314,https://rozetka.com.ua/ua/mikrotik_rb941_2nd_tc/p15897164/
10419,https://rozetka.com.ua/ua/mikrotik_rb750upr2/p24130687/
11808,https://rozetka.com.ua/ua/mikrotik_rb750r2/p12046994/
10418,https://rozetka.com.ua/ua/mikrotik_rb750p_pbr2/p21508929/
11821,https://rozetka.com.ua/ua/mikrotik_rb750gr3/p15935769/
11819,https://rozetka.com.ua/ua/mikrotik_rb4011igs_rm/p65685753/
12307,https://rozetka.com.ua/ua/mikrotik_rb4011igs_5hacq2hnd_in/p88622703/
12335,https://rozetka.com.ua/ua/mikrotik_rb260gsp/p74007633/
11810,https://rozetka.com.ua/ua/mikrotik_rb2011uias_rm/p15938191/
11782,https://rozetka.com.ua/ua/mikrotik_rb2011uias_in/p15937099/
12313,https://rozetka.com.ua/ua/mikrotik_rb2011uias_2hnd_in/p15937197/
15173,https://rozetka.com.ua/ua/mikrotik_rb2011ils_in/p24394034/
11798,https://rozetka.com.ua/ua/mikrotik_rb2011il_rm/p21513626/
11778,https://rozetka.com.ua/ua/mikrotik_rb2011il_in/p23136445/
11764,https://rozetka.com.ua/ua/mikrotik_rb1100dx4/p23152566/
17538,https://rozetka.com.ua/ua/mikrotik_q_da0001/p319607104/
10409,https://rozetka.com.ua/ua/mikrotik_css610_8g_2s_in/p276895138/
12332,https://rozetka.com.ua/ua/mikrotik_css326_24g_2s_rm/p23147771/
10408,https://rozetka.com.ua/ua/mikrotik_crs354_48g_4s_2q_rm/p197183176/
12327,https://rozetka.com.ua/ua/mikrotik_crs328_4c_20s_4s_rm/p58648102/
12326,https://rozetka.com.ua/ua/mikrotik_crs328_24p_4splusrm/p38783848/
10410,https://rozetka.com.ua/ua/mikrotik_crs326_24s_2q_rm/p115829281/
15400,https://rozetka.com.ua/ua/mikrotik_crs326_24g_2s_rm/p40561416/
16772,https://rozetka.com.ua/ua/mikrotik_crs312_4c_8xg_rm/p178527686/
15401,https://rozetka.com.ua/ua/mikrotik_crs305_1g_4s_in/p63920414/
12328,https://rozetka.com.ua/ua/mikrotik_crs212_1g_10s_1s_in/p12022501/
12329,https://rozetka.com.ua/ua/mikrotik_crs125_24g_1s_2hnd_in/p21515201/
12333,https://rozetka.com.ua/ua/mikrotik_crs112_8g_4s_in/p20883136/
12331,https://rozetka.com.ua/ua/mikrotik_crs109_8g_1s_2hnd_in/p20865853/
15402,https://rozetka.com.ua/ua/mikrotik_crs106_1c_5s/p34458975/
12334,https://rozetka.com.ua/ua/mikrotik_crs105_5s_fb/p101557050/
10421,https://rozetka.com.ua/ua/mikrotik_ccr2004_1g_12s_2xs/p247291483/
11806,https://rozetka.com.ua/ua/mikrotik_ccr1072_1g_8splus/p20865643/
11805,https://rozetka.com.ua/ua/mikrotik_ccr1036_12g_4s/p25792689/
11804,https://rozetka.com.ua/ua/mikrotik_ccr1016_12s_1splus/p32323791/
11780,https://rozetka.com.ua/ua/mikrotik_ccr1016_12g/p21516076/
10420,https://rozetka.com.ua/ua/mikrotik_ccr1009_7g_1c_pc/p25792617/
11803,https://rozetka.com.ua/ua/mikrotik_ccr1009_7g_1c_1splus/p20865181/
10199,https://rozetka.com.ua/ua/linksys_lgs124/p1809742/
10202,https://rozetka.com.ua/ua/linksys_lgs108p/p424959/
10203,https://rozetka.com.ua/ua/linksys_lgs108/p422074/
10204,https://rozetka.com.ua/ua/linksys_lgs105/p421954/
16571,https://rozetka.com.ua/ua/keenetic-kn-3710/p344037286/
16604,https://rozetka.com.ua/ua/keenetic-kn-2710/p320192659/
16829,https://rozetka.com.ua/ua/keenetic-kn-2310/p319794445/
16830,https://rozetka.com.ua/ua/keenetic-kn-2210/p319654606/
16831,https://rozetka.com.ua/ua/keenetic-kn-1711-01en/p334727395/
16605,https://rozetka.com.ua/ua/keenetic-kn-1011/p320180872/
10926,https://rozetka.com.ua/ua/keenetic_viva_kn_1910/p68834781/
10928,https://rozetka.com.ua/ua/keenetic_kn_3010/p188415823/
16607,https://rozetka.com.ua/ua/keenetic_kn_2610/p280910728/
16832,https://rozetka.com.ua/ua/keenetic_kn_2110/p61218414/
16833,https://rozetka.com.ua/ua/keenetic_kn_2010/p60627243/
10927,https://rozetka.com.ua/ua/keenetic_kn_1810/p60506836/
10931,https://rozetka.com.ua/ua/keenetic_kn_1711/p188170403/
10932,https://rozetka.com.ua/ua/keenetic_kn_1511/p188517323/
10929,https://rozetka.com.ua/ua/keenetic_kn_1311/p231932125/
16834,https://rozetka.com.ua/ua/keenetic_kn_1111/p231896479/
16239,https://rozetka.com.ua/ua/h3c_ls_5024pv3_ei_pwr_gl/p180469850/
16240,https://rozetka.com.ua/ua/h3c_ls_5024pv3_ei_gl/p180381468/
11471,https://rozetka.com.ua/ua/fanvil_x4g/p102162372/
16766,https://rozetka.com.ua/ua/edge_core_ecs4100_28t/p47741782/
16765,https://rozetka.com.ua/ua/edge_core_ecs3510_28t/p47711782/
16387,https://rozetka.com.ua/ua/d-link-siedlitra0007/p365146515/
16454,https://rozetka.com.ua/ua/d-link-dir-2150-ee/p364163901/
13980,https://rozetka.com.ua/ua/d-link_des-1008d_pro/p117982/
17535,https://rozetka.com.ua/ua/d_link_dap_1360u/p29746887/
17621,https://rozetka.com.ua/ua/cisco-cbs110-16t-eu/p320650780/
13226,https://rozetka.com.ua/ua/cisco_sf350_24p_k9_eu/p185137954/
12381,https://rozetka.com.ua/ua/cisco_sb_sf250_48_k9_eu/p38898112/
16316,https://rozetka.com.ua/ua/asus-xd6-2pk-white/p313913137/
16317,https://rozetka.com.ua/ua/asus-xd6-1pk-white/p313923166/
16319,https://rozetka.com.ua/ua/asus-xd4-3pk-black/p317899918/
16321,https://rozetka.com.ua/ua/asus-xd4-2pk-black/p317903176/
16322,https://rozetka.com.ua/ua/asus-xd4-1pk-white/p305977748/
16323,https://rozetka.com.ua/ua/asus-xd4-1pk-black/p305992098/
16273,https://rozetka.com.ua/ua/asus-tuf-ax5400/p313899520/
16292,https://rozetka.com.ua/ua/asus-sieasurou0052/p365127345/
16281,https://rozetka.com.ua/ua/asus-rt-ax86s/p317894095/
16283,https://rozetka.com.ua/ua/asus-rt-ax68u/p325109974/
16297,https://rozetka.com.ua/ua/asus-kilasurou0031/p365126724/
16272,https://rozetka.com.ua/ua/asus-gx-u1051/p318563476/
16306,https://rozetka.com.ua/ua/asus-gs-ax5400/p313904308/
16307,https://rozetka.com.ua/ua/asus-gs-ax3000/p313903588/
16671,https://rozetka.com.ua/ua/asus-90ig06g0-mo3110/p354376929/
16314,https://rozetka.com.ua/ua/asus_zenwifi_xt8_1pk_white/p276600548/
16324,https://rozetka.com.ua/ua/asus_zenwifi_mini_cd6_3pk/p261242371/
16325,https://rozetka.com.ua/ua/asus_zenwifi_mini_cd6_2pk/p261241816/
16326,https://rozetka.com.ua/ua/asus_zenwifi_mini_cd6_1pk/p276646213/
16312,https://rozetka.com.ua/ua/asus_xt8_2pk_white/p212451301/
16313,https://rozetka.com.ua/ua/asus_xt8_2pk_black/p212442247/
16315,https://rozetka.com.ua/ua/asus_xt8_1pk_black/p221982229/
17601,https://rozetka.com.ua/ua/asus_xg_u2008/p45068256/
16318,https://rozetka.com.ua/ua/asus_xd4_3pk_white/p261342126/
16320,https://rozetka.com.ua/ua/asus_xd4_2pk_white/p261356366/
16276,https://rozetka.com.ua/ua/asus_rt_ax92u/p208179313/
16278,https://rozetka.com.ua/ua/asus_rt_ax89x/p276637818/
16280,https://rozetka.com.ua/ua/asus_rt_ax86u/p247388005/
16282,https://rozetka.com.ua/ua/asus_rt_ax82u/p247397785/
16284,https://rozetka.com.ua/ua/asus_rt_ax58u/p208163047/
16285,https://rozetka.com.ua/ua/asus_rt_ax56u/p208153639/
16286,https://rozetka.com.ua/ua/asus_rt_ax55/p261233541/
16288,https://rozetka.com.ua/ua/asus_rt_ac88u/p14501918/
16293,https://rozetka.com.ua/ua/asus_rt_ac68u_2pk/p276566333/
16327,https://rozetka.com.ua/ua/asus_ct8_2pk_white/p212441389/
16294,https://rozetka.com.ua/ua/asus_aimesh_ac1900_rt_ac67u_2_pack/p73622997/
16594,https://rozetka.com.ua/ua/aruba-r2w96a/p362404500/
11855,https://rozetka.com.ua/ua/7634294/p7634294/
17592,https://rozetka.com.ua/ua/7380322/p7380322/
16743,https://rozetka.com.ua/ua/42509080/p42509080/
12315,https://rozetka.com.ua/ua/40456592/p40456592/
17607,https://rozetka.com.ua/ua/40443480/p40443480/
15182,https://rozetka.com.ua/ua/39720/p39720/
16303,https://rozetka.com.ua/ua/365448966/p365448966/
16295,https://rozetka.com.ua/ua/365448846/p365448846/
17588,https://rozetka.com.ua/ua/35155399/p35155399/
17533,https://rozetka.com.ua/ua/339088909/p339088909/
17578,https://rozetka.com.ua/ua/2e-2e-sg108c/p330492520/
11143,https://rozetka.com.ua/ua/2e_2e_sp801f/p233730889/
11145,https://rozetka.com.ua/ua/2e_2e_sp402gx/p233783113/
11146,https://rozetka.com.ua/ua/2e_2e_sp401f/p233704531/
16717,https://rozetka.com.ua/ua/224003437/p224003437/
17674,https://rozetka.com.ua/ua/18129684/p18129684/
16448,https://rozetka.com.ua/ua/178023/p178023/
80826,https://rozetka.com.ua/ua/146437/p146437/
17589,https://rozetka.com.ua/ua/12834243/p12834243/
17594,https://rozetka.com.ua/ua/1281100/p1281100/
