URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Сечение кабеля,Цвет товара
https://001.com.ua/nakonechnik-nvi-5-5-6-vilka-4-0-6-0-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-vilochnyy-nvi-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-nvi-5-5-6-photo.jpg,"Наконечник НВИ 5,5-6 вилка 4,0-6,0 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UNL10-4-006-6-6,UNL10-4-006-6-6,instock,1,12,"78,05","Наконечник НВИ 5,5-6 вилка 4,0-6,0 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Использование <strong>вилочных наконечников НВИ</strong> предпочтительно при необходимости оперативных изменений электрических соединений, поскольку в этом случае не требуется полный демонтаж крепежного соединения, достаточно лишь ослабить винтовую фиксацию.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник вилочный</td></tr><tr><td>Сечение провода, мм²</td><td>4; 6</td></tr><tr><td>Цвет изоляции</td><td>желтый</td></tr></tbody></table>","Накінечник НВИ 5,5-6 вилка 4,0-6,0 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Використання <strong>вилкових накінечників НВИ</strong> краще при необхідності оперативних змін електричних з'єднань, оскільки в цьому випадку не потрібно повний демонтаж кріпильного з'єднання, достатньо лише послабити гвинтову фіксацію.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник вилковий</td></tr><tr><td>Перетин проводу, мм²</td><td>4; 6</td></tr><tr><td>Колір ізоляції</td><td>жовтий</td></tr></tbody></table>",Русский ~ Наконечник вилочный,Русский ~ ,Русский ~ Желтый
https://001.com.ua/nakonechnik-gilza-e-0-5-08-0508-0-5-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-e-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-e-0508-photo.jpg,"Наконечник-гильза Е 0,5-08 (0508) 0,5 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UGN10-4-D05-02-08,UGN10-4-D05-02-08,instock,1,12,"14,16","Наконечник-гильза Е 0,5-08 (0508) 0,5 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для оконцевания проводов и подключения их к контактным зажимам различного электрооборудования (клеммным блокам, автоматическим выключателям, зажимам наборным, розеткам и т.п.). Данный вид наконечников предназначен для оконцевания многопроволочных гибких проводов. Зачищенный конец многопроволочного провода заводится внутрь полой концевой трубки и затем опрессовывается вместе с трубкой при помощи специального инструмента, образуя единую конструкцию, надежно фиксирующую пучок многопроволочной жилы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>0,5</td></tr><tr><td>Цвет изоляции</td><td>оранжевый</td></tr></tbody></table>","Накінечник-гільза Е 0,5-08 (0508) 0,5 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для окінцювання проводів і підключення їх до контактних затискачів різного електроустаткування (клемних блоків, автоматичних вимикачів, затискачів набірних, розеток тощо). Даний вид накінечників призначений для окінцювання багатодротяних гнучких проводів. Зачищений кінець багатодротяного проводу заводиться всередину порожнистої кінцевої трубки і потім опресовується разом з трубкою за допомогою спеціального інструменту, утворюючи єдину конструкцію, надійно фіксуючу пучок багатодротяної жили.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>0,5</td></tr><tr><td>Колір ізоляції</td><td>помаранчевий</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Оранжевый
https://001.com.ua/nakonechnik-gilza-e-1-0-08-1008-1-0-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-e-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-e-1008-photo.jpg,"Наконечник-гильза Е 1,0-08 (1008) 1,0 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UGN10-4-001-D14-08,UGN10-4-001-D14-08,instock,1,12,"17,55","Наконечник-гильза Е 1,0-08 (1008) 1,0 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для оконцевания проводов и подключения их к контактным зажимам различного электрооборудования (клеммным блокам, автоматическим выключателям, зажимам наборным, розеткам и т.п.). Данный вид наконечников предназначен для оконцевания многопроволочных гибких проводов. Зачищенный конец многопроволочного провода заводится внутрь полой концевой трубки и затем опрессовывается вместе с трубкой при помощи специального инструмента, образуя единую конструкцию, надежно фиксирующую пучок многопроволочной жилы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1</td></tr><tr><td>Цвет изоляции</td><td>желтый</td></tr></tbody></table>","Накінечник-гільза Е 1,0-08 (1008) 1,0 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для окінцювання проводів і підключення їх до контактних затискачів різного електроустаткування (клемних блоків, автоматичних вимикачів, затискачів набірних, розеток тощо). Даний вид накінечників призначений для окінцювання багатодротяних гнучких проводів. Зачищений кінець багатодротяного проводу заводиться всередину порожнистої кінцевої трубки і потім опресовується разом з трубкою за допомогою спеціального інструменту, утворюючи єдину конструкцію, надійно фіксуючу пучок багатодротяної жили.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1</td></tr><tr><td>Колір ізоляції</td><td>жовтий</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Желтый
https://001.com.ua/nakonechnik-gilza-e-1-0-12-1012-1-0-mm2-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-e-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-e-1012-photo.jpg,"Наконечник-гильза Е 1,0-12 (1012) 1,0 мм² (упаковка 100 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UGN10-001-03-12,UGN10-001-03-12,instock,1,12,"48,49","Наконечник-гильза Е 1,0-12 (1012) 1,0 мм² (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для оконцевания проводов и подключения их к контактным зажимам различного электрооборудования (клеммным блокам, автоматическим выключателям, зажимам наборным, розеткам и т.п.). Данный вид наконечников предназначен для оконцевания многопроволочных гибких проводов. Зачищенный конец многопроволочного провода заводится внутрь полой концевой трубки и затем опрессовывается вместе с трубкой при помощи специального инструмента, образуя единую конструкцию, надежно фиксирующую пучок многопроволочной жилы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1</td></tr><tr><td>Цвет изоляции</td><td>красный</td></tr></tbody></table>","Накінечник-гільза Е 1,0-12 (1012) 1,0 мм² (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для окінцювання проводів і підключення їх до контактних затискачів різного електроустаткування (клемних блоків, автоматичних вимикачів, затискачів набірних, розеток тощо). Даний вид накінечників призначений для окінцювання багатодротяних гнучких проводів. Зачищений кінець багатодротяного проводу заводиться всередину порожнистої кінцевої трубки і потім опресовується разом з трубкою за допомогою спеціального інструменту, утворюючи єдину конструкцію, надійно фіксуючу пучок багатодротяної жили.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1</td></tr><tr><td>Колір ізоляції</td><td>червоний</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Красный
https://001.com.ua/nakonechnik-gilza-e-1-0-12-1012-1-0-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-e-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-e-1012-photo.jpg,"Наконечник-гильза Е 1,0-12 (1012) 1,0 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UGN10-4-001-03-12,UGN10-4-001-03-12,instock,1,12,"34,52","Наконечник-гильза Е 1,0-12 (1012) 1,0 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для оконцевания проводов и подключения их к контактным зажимам различного электрооборудования (клеммным блокам, автоматическим выключателям, зажимам наборным, розеткам и т.п.). Данный вид наконечников предназначен для оконцевания многопроволочных гибких проводов. Зачищенный конец многопроволочного провода заводится внутрь полой концевой трубки и затем опрессовывается вместе с трубкой при помощи специального инструмента, образуя единую конструкцию, надежно фиксирующую пучок многопроволочной жилы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1</td></tr><tr><td>Цвет изоляции</td><td>красный</td></tr></tbody></table>","Накінечник-гільза Е 1,0-12 (1012) 1,0 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Призначені для окінцювання проводів і підключення їх до контактних затискачів різного електроустаткування (клемних блоків, автоматичних вимикачів, затискачів набірних, розеток тощо). Даний вид накінечників призначений для окінцювання багатодротяних гнучких проводів. Зачищений кінець багатодротяного проводу заводиться всередину порожнистої кінцевої трубки і потім опресовується разом з трубкою за допомогою спеціального інструменту, утворюючи єдину конструкцію, надійно фіксуючу пучок багатодротяної жили.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1</td></tr><tr><td>Колір ізоляції</td><td>червоний</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Красный
https://001.com.ua/nakonechnik-gilza-ngi2-0-5-8-2x0-5-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-0-5-8-photo.jpg,"Наконечник-гильза НГИ2 0,5-8 2x0,5 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D1-8-100,UTE10-4-D1-8-100,instock,1,12,"20,95","Наконечник-гильза НГИ2 0,5-8 2x0,5 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>0,5</td></tr><tr><td>Цвет изоляции</td><td>оранжевый</td></tr></tbody></table>","Накінечник-гільза НГИ2 0,5-8 2x0,5 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>0,5</td></tr><tr><td>Колір ізоляції</td><td>помаранчевий</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Оранжевый
https://001.com.ua/nakonechnik-gilza-ngi2-0-75-8-2x0-75-mm2-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-0-75-8-photo.jpg,"Наконечник-гильза НГИ2 0,75-8 2x0,75 мм² (упаковка 100 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-D75-100,UTE10-D75-100,instock,1,12,"76,85","Наконечник-гильза НГИ2 0,75-8 2x0,75 мм² (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>0,75</td></tr><tr><td>Цвет изоляции</td><td>красный</td></tr></tbody></table>","Накінечник-гільза НГИ2 0,75-8 2x0,75 мм² (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>0,75</td></tr><tr><td>Колір ізоляції</td><td>червоний</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Красный
https://001.com.ua/nakonechnik-gilza-ngi2-0-75-8-2x0-75-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-0-75-8-photo.jpg,"Наконечник-гильза НГИ2 0,75-8 2x0,75 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D75-100,UTE10-4-D75-100,instock,1,12,"25,47","Наконечник-гильза НГИ2 0,75-8 2x0,75 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>0,75</td></tr><tr><td>Цвет изоляции</td><td>красный</td></tr></tbody></table>","Накінечник-гільза НГИ2 0,75-8 2x0,75 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>0,75</td></tr><tr><td>Колір ізоляції</td><td>червоний</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Красный
https://001.com.ua/nakonechnik-gilza-ngi2-0-75-10-2x0-75-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-0-75-10-photo.jpg,"Наконечник-гильза НГИ2 0,75-10 2x0,75 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D2-1-100,UTE10-4-D2-1-100,instock,1,12,"25,47","Наконечник-гильза НГИ2 0,75-10 2x0,75 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>0,75</td></tr><tr><td>Цвет изоляции</td><td>белый</td></tr></tbody></table>","Накінечник-гільза НГИ2 0,75-10 2x0,75 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>0,75</td></tr><tr><td>Колір ізоляції</td><td>білий</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Белый
https://001.com.ua/nakonechnik-gilza-ngi2-1-0-8-2x1-0-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-1-0-8-photo.jpg,"Наконечник-гильза НГИ2 1,0-8 2x1,0 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D2-2-100,UTE10-4-D2-2-100,instock,1,12,"28,29","Наконечник-гильза НГИ2 1,0-8 2x1,0 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1</td></tr><tr><td>Цвет изоляции</td><td>зеленый</td></tr></tbody></table>","Накінечник-гільза НГИ2 1,0-8 2x1,0 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1</td></tr><tr><td>Колір ізоляції</td><td>зелений</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Зеленый
https://001.com.ua/nakonechnik-gilza-ngi2-1-0-10-2x1-0-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-1-0-10-photo.jpg,"Наконечник-гильза НГИ2 1,0-10 2x1,0 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D2-3-100,UTE10-4-D2-3-100,instock,1,12,"26,01","Наконечник-гильза НГИ2 1,0-10 2x1,0 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1</td></tr><tr><td>Цвет изоляции</td><td>желтый</td></tr></tbody></table>","Накінечник-гільза НГИ2 1,0-10 2x1,0 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1</td></tr><tr><td>Колір ізоляції</td><td>жовтий</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Желтый
https://001.com.ua/nakonechnik-gilza-ngi2-1-5-8-2x1-5-mm2-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-1-5-8-photo.jpg,"Наконечник-гильза НГИ2 1,5-8 2x1,5 мм² (упаковка 100 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-D2-4-100,UTE10-D2-4-100,instock,1,12,"106,37","Наконечник-гильза НГИ2 1,5-8 2x1,5 мм² (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1,5</td></tr><tr><td>Цвет изоляции</td><td>коричневый</td></tr></tbody></table>","Накінечник-гільза НГИ2 1,5-8 2x1,5 мм² (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1,5</td></tr><tr><td>Колір ізоляції</td><td>коричневий</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Коричневый
https://001.com.ua/nakonechnik-gilza-ngi2-1-5-8-2x1-5-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-1-5-8-photo.jpg,"Наконечник-гильза НГИ2 1,5-8 2x1,5 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D2-4-100,UTE10-4-D2-4-100,instock,1,12,"31,70","Наконечник-гильза НГИ2 1,5-8 2x1,5 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1,5</td></tr><tr><td>Цвет изоляции</td><td>коричневый</td></tr></tbody></table>","Накінечник-гільза НГИ2 1,5-8 2x1,5 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1,5</td></tr><tr><td>Колір ізоляції</td><td>коричневий</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Коричневый
https://001.com.ua/nakonechnik-gilza-ngi2-1-5-12-2x1-5-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-1-5-12-photo.jpg,"Наконечник-гильза НГИ2 1,5-12 2x1,5 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D2-6-100,UTE10-4-D2-6-100,instock,1,12,"32,25","Наконечник-гильза НГИ2 1,5-12 2x1,5 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>1,5</td></tr><tr><td>Цвет изоляции</td><td>красный</td></tr></tbody></table>","Накінечник-гільза НГИ2 1,5-12 2x1,5 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>1,5</td></tr><tr><td>Колір ізоляції</td><td>червоний</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Красный
https://001.com.ua/nakonechnik-gilza-ngi2-2-5-12-2x2-5-mm2-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-2-5-12-photo.jpg,"Наконечник-гильза НГИ2 2,5-12 2x2,5 мм² (упаковка 100 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-D3-3-100,UTE10-D3-3-100,instock,1,12,"142,50","Наконечник-гильза НГИ2 2,5-12 2x2,5 мм² (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>2,5</td></tr><tr><td>Цвет изоляции</td><td>синий</td></tr></tbody></table>","Накінечник-гільза НГИ2 2,5-12 2x2,5 мм² (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>2,5</td></tr><tr><td>Колір ізоляції</td><td>синій</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Синий
https://001.com.ua/nakonechnik-gilza-ngi2-2-5-12-2x2-5-mm2-upakovka-20-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-nakonechnik-gilza-ngi2-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-ngi2-2-5-12-photo.jpg,"Наконечник-гильза НГИ2 2,5-12 2x2,5 мм² (упаковка 20 шт.), IEK","Наконечники, гильзы, разъемы",IEK,UTE10-4-D3-3-100,UTE10-4-D3-3-100,instock,1,12,"53,15","Наконечник-гильза НГИ2 2,5-12 2x2,5 мм² (упаковка 20 шт.), IEK","<h2>Описание товара</h2><p>Выполняют те же функции, что и наконечники-гильзы медные луженые (Е-гильзы), но дают возможность оконцевания не одного, а двух проводов.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник-гильза</td></tr><tr><td>Сечение провода, мм²</td><td>2,5</td></tr><tr><td>Цвет изоляции</td><td>синий</td></tr></tbody></table>","Накінечник-гільза НГИ2 2,5-12 2x2,5 мм² (упаковка 20 шт.), IEK","<h2>Опис товару</h2><p>Виконують ті ж функції, що і накінечники-гільзи мідні луджені (Е-гільзи), але дають можливість окінцювання не одного, а двох проводів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник-гільза</td></tr><tr><td>Перетин проводу, мм²</td><td>2,5</td></tr><tr><td>Колір ізоляції</td><td>синій</td></tr></tbody></table>",Русский ~ Наконечник-гильза,Русский ~ ,Русский ~ Синий
