URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип оборудования,Ширина мм,Длина мм,В упаковке,Цвет товара
https://001.com.ua/homut-kabelnyy-2-5x200-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 2,5×200 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D025-200-100,UHH32-D025-200-100,instock,1,12,"53,97","Хомут кабельный 2,5×200 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Длина, мм</td><td>200</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 2,5×200 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Довжина, мм</td><td>200</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 2,5",Русский ~ 200,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-2-5x250-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 2,5×250 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D025-250-100,UHH32-D025-250-100,instock,1,12,"89,49","Хомут кабельный 2,5×250 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Длина, мм</td><td>250</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 2,5×250 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>2,5</td></tr><tr><td>Довжина, мм</td><td>250</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 2,5",Русский ~ 250,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-3-6x100-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 3,6×100 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D036-100-100,UHH32-D036-100-100,instock,1,12,"45,84","Хомут кабельный 3,6×100 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Длина, мм</td><td>100</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 3,6×100 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Довжина, мм</td><td>100</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 3,6",Русский ~ 100,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-3-6x350-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 3,6×350 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D036-350-100,UHH32-D036-350-100,instock,1,12,"170,70","Хомут кабельный 3,6×350 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Длина, мм</td><td>350</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 3,6×350 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>3,6</td></tr><tr><td>Довжина, мм</td><td>350</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 3,6",Русский ~ 350,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-4-8x400-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 4,8×400 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D048-400-100,UHH32-D048-400-100,instock,1,12,"244,92","Хомут кабельный 4,8×400 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Длина, мм</td><td>400</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 4,8×400 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Довжина, мм</td><td>400</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 4,8",Русский ~ 400,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-4-8x450-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 4,8×450 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D048-450-100,UHH32-D048-450-100,instock,1,12,"284,87","Хомут кабельный 4,8×450 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Длина, мм</td><td>450</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 4,8×450 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Довжина, мм</td><td>450</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 4,8",Русский ~ 450,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-kabelnyy-4-8x500-mm-neylon-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-kabelnyy-neylon-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-homut-photo.jpg,"Хомут кабельный 4,8×500 мм нейлон черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH32-D048-500-100,UHH32-D048-500-100,instock,1,12,"309,01","Хомут кабельный 4,8×500 мм нейлон черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Предназначены для увязки в пучок и монтажа кабелей и проводников.</p><p><strong>Хомуты кабельные</strong> - один из наиболее удобных, быстрых и экономически выгодных способов крепления и бандажирования кабелей при проведении электромонтажных работ.</p><p>Материал хомутов - нейлон. Этот материал сохраняет высокую прочность и пластичность при достаточной жесткости в широком диапазоне температур (от -45 °С до + 85 °С), обладает высокой устойчивостью к органическим растворителям, горюче-смазочным материалам и щелочам, имеет высокие электроизоляционные свойства и не поддерживает горение.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>обычный</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Длина, мм</td><td>500</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Хомут кабельний 4,8×500 мм нейлон чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Призначені для ув'язки в пучок і монтажу кабелів і провідників.</p><p><strong>Хомути кабельні</strong> - один з найбільш зручних, швидких і економічно вигідних способів кріплення та бандажування кабелів при проведенні електромонтажних робіт.</p><p>Матеріал хомутів - нейлон. Цей матеріал зберігає високу міцність і пластичність при достатній жорсткості в широкому діапазоні температур (від -45 °С до + 85 °С), має високу стійкість до органічних розчинників, пально-мастильних матеріалів і лугів, має високі електроізоляційні властивості і не підтримує горіння.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>звичайний</td></tr><tr><td>Ширина, мм</td><td>4,8</td></tr><tr><td>Довжина, мм</td><td>500</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Обычный,"Русский ~ 4,8",Русский ~ 500,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/homut-mnogorazovyy-hm-7-0x150-mm-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-mnogorazovyy-hm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-hm-7-0-150-photo.jpg,"Хомут многоразовый ХМ 7,0×150 мм (упаковка 100 шт.), IEK",Стяжки,IEK,UHH50-7-150-100,UHH50-7-150-100,instock,1,12,"173,46","Хомут многоразовый ХМ 7,0×150 мм (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Позволят быстро и удобно осуществлять демонтаж кабеля, проводов, гофротрубы и т.д. Возможно повторное использование изделий.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Ширина, мм</td><td>7</td></tr><tr><td>Длина, мм</td><td>150</td></tr><tr><td>Диапазон диаметров закрепляемых пучков проводов, мм</td><td>6÷35</td></tr><tr><td>Максимальная выдерживаемая нагрузка, Н</td><td>220</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table> ","Хомут багаторазовий ХМ 7,0×150 мм (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Дозволять швидко та зручно здійснювати демонтаж кабелю, проводів, гофротруби і т.д. Можливе повторне використання виробів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Ширина, мм</td><td>7</td></tr><tr><td>Довжина, мм</td><td>150</td></tr><tr><td>Діапазон діаметрів закріплюваних пучків проводів, мм</td><td>6÷35</td></tr><tr><td>Максимальне витримуване навантаження, Н</td><td>220</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table> ",Русский ~ Многоразовый,Русский ~ 7,Русский ~ 150,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/homut-mnogorazovyy-hm-7-0x200-mm-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-mnogorazovyy-hm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-hm-7-0-200-photo.jpg,"Хомут многоразовый ХМ 7,0×200 мм (упаковка 100 шт.), IEK",Стяжки,IEK,UHH50-7-200-100,UHH50-7-200-100,instock,1,12,"231,78","Хомут многоразовый ХМ 7,0×200 мм (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Позволят быстро и удобно осуществлять демонтаж кабеля, проводов, гофротрубы и т.д. Возможно повторное использование изделий.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Ширина, мм</td><td>7</td></tr><tr><td>Длина, мм</td><td>200</td></tr><tr><td>Диапазон диаметров закрепляемых пучков проводов, мм</td><td>6÷50</td></tr><tr><td>Максимальная выдерживаемая нагрузка, Н</td><td>220</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table> ","Хомут багаторазовий ХМ 7,0×200 мм (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Дозволять швидко та зручно здійснювати демонтаж кабелю, проводів, гофротруби і т.д. Можливе повторне використання виробів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Ширина, мм</td><td>7</td></tr><tr><td>Довжина, мм</td><td>200</td></tr><tr><td>Діапазон діаметрів закріплюваних пучків проводів, мм</td><td>6÷50</td></tr><tr><td>Максимальне витримуване навантаження, Н</td><td>220</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table> ",Русский ~ Многоразовый,Русский ~ 7,Русский ~ 200,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/homut-mnogorazovyy-hm-7-5x250-mm-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-homut-mnogorazovyy-hm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-hm-7-5-250-photo.jpg,"Хомут многоразовый ХМ 7,5×250 мм (упаковка 100 шт.), IEK",Стяжки,IEK,UHH50-7-250-100,UHH50-7-250-100,instock,1,12,"286,43","Хомут многоразовый ХМ 7,5×250 мм (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Позволят быстро и удобно осуществлять демонтаж кабеля, проводов, гофротрубы и т.д. Возможно повторное использование изделий.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Ширина, мм</td><td>7,5</td></tr><tr><td>Длина, мм</td><td>250</td></tr><tr><td>Диапазон диаметров закрепляемых пучков проводов, мм</td><td>6÷65</td></tr><tr><td>Максимальная выдерживаемая нагрузка, Н</td><td>220</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table> ","Хомут багаторазовий ХМ 7,5×250 мм (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Дозволять швидко та зручно здійснювати демонтаж кабелю, проводів, гофротруби і т.д. Можливе повторне використання виробів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Ширина, мм</td><td>7,5</td></tr><tr><td>Довжина, мм</td><td>250</td></tr><tr><td>Діапазон діаметрів закріплюваних пучків проводів, мм</td><td>6÷65</td></tr><tr><td>Максимальне витримуване навантаження, Н</td><td>220</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table> ",Русский ~ Многоразовый,"Русский ~ 7,5",Русский ~ 250,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/dyubel-homut-5-10-mm-belyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-dyubel-homut-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-dubel-homut-5-10-photo.jpg,"Дюбель-хомут 5-10 мм белый (упаковка 100 шт.), IEK",Стяжки,IEK,UHH35-5-10-100,UHH35-5-10-100,instock,1,12,"80,73","Дюбель-хомут 5-10 мм белый (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Обеспечивают лёгкость и быстроту монтажа, надёжность и прочность крепления. Предназначены для крепления кабелей, пучков кабелей, металлорукава и гофрорукава и т.д. Пригодны для использования как внутри, так и вне помещения. Позволяют исключить из процесса монтажных работ дюбеля и шурупы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельный</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Длина, мм</td><td>0</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Дюбель-хомут 5-10 мм білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Забезпечують легкість і швидкість монтажу, надійність і міцність кріплення. Призначені для кріплення кабелів, пучків кабелів, металорукава і гофрорукава і т.д. Придатні для використання як всередині, так і поза приміщенням. Дозволяють виключити з процесу монтажних робіт дюбелі і шурупи.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельний</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Довжина, мм</td><td>0</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Дюбельный,Русский ~ ,Русский ~ ,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/dyubel-homut-11-18-mm-belyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-dyubel-homut-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-dubel-homut-11-18-photo.jpg,"Дюбель-хомут 11-18 мм белый (упаковка 100 шт.), IEK",Стяжки,IEK,UHH35-11-18-100,UHH35-11-18-100,instock,1,12,"115,41","Дюбель-хомут 11-18 мм белый (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Обеспечивают лёгкость и быстроту монтажа, надёжность и прочность крепления. Предназначены для крепления кабелей, пучков кабелей, металлорукава и гофрорукава и т.д. Пригодны для использования как внутри, так и вне помещения. Позволяют исключить из процесса монтажных работ дюбеля и шурупы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельный</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Длина, мм</td><td>0</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Дюбель-хомут 11-18 мм білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Забезпечують легкість і швидкість монтажу, надійність і міцність кріплення. Призначені для кріплення кабелів, пучків кабелів, металорукава і гофрорукава і т.д. Придатні для використання як всередині, так і поза приміщенням. Дозволяють виключити з процесу монтажних робіт дюбелі і шурупи.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельний</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Довжина, мм</td><td>0</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Дюбельный,Русский ~ ,Русский ~ ,Русский ~ 100шт,Русский ~ Белый
https://001.com.ua/dyubel-homut-11-18-mm-chernyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-dyubel-homut-chernyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-dubel-homut-11-18-photo.jpg,"Дюбель-хомут 11-18 мм черный (упаковка 100 шт.), IEK",Стяжки,IEK,UHH36-11-18-100,UHH36-11-18-100,instock,1,12,"138,51","Дюбель-хомут 11-18 мм черный (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Обеспечивают лёгкость и быстроту монтажа, надёжность и прочность крепления. Предназначены для крепления кабелей, пучков кабелей, металлорукава и гофрорукава и т.д. Пригодны для использования как внутри, так и вне помещения. Позволяют исключить из процесса монтажных работ дюбеля и шурупы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельный</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Длина, мм</td><td>0</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Дюбель-хомут 11-18 мм чорний (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Забезпечують легкість і швидкість монтажу, надійність і міцність кріплення. Призначені для кріплення кабелів, пучків кабелів, металорукава і гофрорукава і т.д. Придатні для використання як всередині, так і поза приміщенням. Дозволяють виключити з процесу монтажних робіт дюбелі і шурупи.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельний</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Довжина, мм</td><td>0</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Дюбельный,Русский ~ ,Русский ~ ,Русский ~ 100шт,Русский ~ Черный
https://001.com.ua/dyubel-homut-5x8-mm-belyy-upakovka-100-sht-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-dyubel-homut-5-8-mm-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-dubel-homut-2-photo.jpg,"Дюбель-хомут 5×8 мм белый (упаковка 100 шт.), IEK",Стяжки,IEK,UHH35-5-8-100,UHH35-5-8-100,instock,1,12,"86,25","Дюбель-хомут 5×8 мм белый (упаковка 100 шт.), IEK","<h2>Описание товара</h2><p>Обеспечивают лёгкость и быстроту монтажа, надёжность и прочность крепления. Предназначены для крепления кабелей, пучков кабелей, металлорукава и гофрорукава и т.д. Пригодны для использования как внутри, так и вне помещения. Позволяют исключить из процесса монтажных работ дюбеля и шурупы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельный</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Длина, мм</td><td>0</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Дюбель-хомут 5×8 мм білий (упаковка 100 шт.), IEK","<h2>Опис товару</h2><p>Забезпечують легкість і швидкість монтажу, надійність і міцність кріплення. Призначені для кріплення кабелів, пучків кабелів, металорукава і гофрорукава і т.д. Придатні для використання як всередині, так і поза приміщенням. Дозволяють виключити з процесу монтажних робіт дюбелі і шурупи.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>дюбельний</td></tr><tr><td>Ширина, мм</td><td>0</td></tr><tr><td>Довжина, мм</td><td>0</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Дюбельный,Русский ~ ,Русский ~ ,Русский ~ 100шт,Русский ~ Белый
