URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Материал,Сечение кабеля,Метод оконцевания,Диаметр отверстия под болт
https://001.com.ua/nakonechnik-dt-g-120-mednyy-luzhennyy-kabelnyy-pod-opressovku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-dt-g-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-dt-g-120-photo.jpg,"Наконечник DТ(G)-120 медный луженный кабельный под опрессовку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060180008,A0060180008,instock,1,12,"178,58","Наконечник DТ(G)-120 медный луженный кабельный под опрессовку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник DТ(G)-120</strong> предназначен для оконцевания кабелей с медными жилами сечением 120 мм² методом опрессовки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>120</td></tr><tr><td>Метод оконцевания</td><td>опрессовка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>12</td></tr></tbody></table>","Накінечник DТ(G)-120 мідний луджений кабельний під опресування, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник DТ(G)-120</strong> призначений для окінцювання кабелів з мідними жилами з перетином 120 мм² методом опресування.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>120</td></tr><tr><td>Метод окінцювання</td><td>опресування</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>12</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 120,Русский ~ опрессовка,Русский ~ 12
https://001.com.ua/nakonechnik-dt-g-150-mednyy-luzhennyy-kabelnyy-pod-opressovku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-dt-g-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-dt-g-150-photo.jpg,"Наконечник DТ(G)-150 медный луженный кабельный под опрессовку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060180009,A0060180009,instock,1,12,"269,88","Наконечник DТ(G)-150 медный луженный кабельный под опрессовку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник DТ(G)-150</strong> предназначен для оконцевания кабелей с медными жилами сечением 150 мм² методом опрессовки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>150</td></tr><tr><td>Метод оконцевания</td><td>опрессовка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>12</td></tr></tbody></table>","Накінечник DТ(G)-150 мідний луджений кабельний під опресування, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник DТ(G)-150</strong> призначений для окінцювання кабелів з мідними жилами з перетином 150 мм² методом опресування.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>150</td></tr><tr><td>Метод окінцювання</td><td>опресування</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>12</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 150,Русский ~ опрессовка,Русский ~ 12
https://001.com.ua/nakonechnik-dt-g-185-mednyy-luzhennyy-kabelnyy-pod-opressovku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-dt-g-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-dt-g-185-photo.jpg,"Наконечник DТ(G)-185 медный луженный кабельный под опрессовку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060180010,A0060180010,instock,1,12,354,"Наконечник DТ(G)-185 медный луженный кабельный под опрессовку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник DТ(G)-185</strong> предназначен для оконцевания кабелей с медными жилами сечением 185 мм² методом опрессовки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>185</td></tr><tr><td>Метод оконцевания</td><td>опрессовка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>14</td></tr></tbody></table>","Накінечник DТ(G)-185 мідний луджений кабельний під опресування, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник DТ(G)-185</strong> призначений для окінцювання кабелів з мідними жилами з перетином 185 мм² методом опресування.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>185</td></tr><tr><td>Метод окінцювання</td><td>опресування</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>14</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 185,Русский ~ опрессовка,Русский ~ 14
https://001.com.ua/nakonechnik-sc-1-5-5-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-1-5-5-photo.jpg,"Наконечник SC-1,5-5 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050001,A0060050001,instock,1,12,"3,77","Наконечник SC-1,5-5 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-1,5-5</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 1,5 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>1,5</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>5</td></tr></tbody></table>","Накінечник SC-1,5-5 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-1,5-5</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 1,5 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>1,5</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>5</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,"Русский ~ 1,5",Русский ~ пайка,Русский ~ 5
https://001.com.ua/nakonechnik-sc-2-5-4-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-2-5-4-photo.jpg,"Наконечник SC-2,5-4 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050023,A0060050023,instock,1,12,"4,01","Наконечник SC-2,5-4 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-2,5-4</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 2,5 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>2,5</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>4</td></tr></tbody></table>","Накінечник SC-2,5-4 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-2,5-4</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 2,5 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>2,5</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>4</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,"Русский ~ 2,5",Русский ~ пайка,Русский ~ 4
https://001.com.ua/nakonechnik-sc-2-5-5-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-2-5-5-photo.jpg,"Наконечник SC-2,5-5 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050002,A0060050002,instock,1,12,"5,01","Наконечник SC-2,5-5 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-2,5-5</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 2,5 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>2,5</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>5</td></tr></tbody></table>","Накінечник SC-2,5-5 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-2,5-5</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 2,5 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>2,5</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>5</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,"Русский ~ 2,5",Русский ~ пайка,Русский ~ 5
https://001.com.ua/nakonechnik-sc-4-5-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-4-5-photo.jpg,"Наконечник SC-4-5 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050003,A0060050003,instock,1,12,"6,51","Наконечник SC-4-5 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-4-5</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 4 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>4</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>5</td></tr></tbody></table>","Накінечник SC-4-5 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-4-5</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 4 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>4</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>5</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 4,Русский ~ пайка,Русский ~ 5
https://001.com.ua/nakonechnik-dt-g-240-mednyy-luzhennyy-kabelnyy-pod-opressovku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-dt-g-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-dt-g-240-photo.jpg,"Наконечник DТ(G)-240 медный луженный кабельный под опрессовку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060180011,A0060180011,instock,1,12,"396,24","Наконечник DТ(G)-240 медный луженный кабельный под опрессовку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник DТ(G)-240</strong> предназначен для оконцевания кабелей с медными жилами сечением 240 мм² методом опрессовки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>240</td></tr><tr><td>Метод оконцевания</td><td>опрессовка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>16</td></tr></tbody></table>","Накінечник DТ(G)-240 мідний луджений кабельний під опресування, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник DТ(G)-240</strong> призначений для окінцювання кабелів з мідними жилами з перетином 240 мм² методом опресування.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>240</td></tr><tr><td>Метод окінцювання</td><td>опресування</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>16</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 240,Русский ~ опрессовка,Русский ~ 16
https://001.com.ua/nakonechnik-sc-6-5-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-6-5-photo.jpg,"Наконечник SC-6-5 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050026,A0060050026,instock,1,12,"7,23","Наконечник SC-6-5 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-6-5</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 6 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>6</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>5</td></tr></tbody></table>","Накінечник SC-6-5 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-6-5</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 6 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>6</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>5</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 6,Русский ~ пайка,Русский ~ 5
https://001.com.ua/nakonechnik-sc-6-6-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-6-6-photo.jpg,"Наконечник SC-6-6 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050004,A0060050004,instock,1,12,"7,23","Наконечник SC-6-6 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-6-6</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 6 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>6</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>6</td></tr></tbody></table>","Накінечник SC-6-6 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-6-6</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 6 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>6</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>6</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 6,Русский ~ пайка,Русский ~ 6
https://001.com.ua/nakonechnik-sc-16-6-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-16-6-photo.jpg,"Наконечник SC-16-6 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050029,A0060050029,instock,1,12,"9,30","Наконечник SC-16-6 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-16-6</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 16 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>16</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>6</td></tr></tbody></table>","Накінечник SC-16-6 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-16-6</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 16 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>16</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>6</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 16,Русский ~ пайка,Русский ~ 6
https://001.com.ua/nakonechnik-sc-16-10-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-16-10-photo.jpg,"Наконечник SC-16-10 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050030,A0060050030,instock,1,12,"11,63","Наконечник SC-16-10 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-16-10</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 16 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>16</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>10</td></tr></tbody></table>","Накінечник SC-16-10 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-16-10</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 16 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>16</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>10</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 16,Русский ~ пайка,Русский ~ 10
https://001.com.ua/nakonechnik-sc-25-6-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-25-6-photo.jpg,"Наконечник SC-25-6 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050031,A0060050031,instock,1,12,"12,83","Наконечник SC-25-6 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-25-6</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 25 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>25</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>6</td></tr></tbody></table>","Накінечник SC-25-6 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-25-6</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 25 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>25</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>6</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 25,Русский ~ пайка,Русский ~ 6
https://001.com.ua/nakonechnik-sc-25-8-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-25-8-photo.jpg,"Наконечник SC-25-8 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050007,A0060050007,instock,1,12,"16,04","Наконечник SC-25-8 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-25-8</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 25 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>25</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>8</td></tr></tbody></table>","Накінечник SC-25-8 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-25-8</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 25 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>25</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>8</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 25,Русский ~ пайка,Русский ~ 8
https://001.com.ua/nakonechnik-sc-25-10-mednyy-luzhennyy-kabelnyy-pod-payku-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-ukrem-nakonechnik-sc-mednyy-luzhennyy-kabelnyy-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-ukrem-nakonechnik-sc-25-10-photo.jpg,"Наконечник SC-25-10 медный луженный кабельный под пайку, АСКО-УКРЕМ",Силовые наконечники и гильзы,АСКО-УКРЕМ,A0060050032,A0060050032,instock,1,12,"16,04","Наконечник SC-25-10 медный луженный кабельный под пайку, АСКО-УКРЕМ","<h2>Описание товара</h2><p><strong>Медный луженный кабельный наконечник SC-25-10</strong> предназначен для оконцевания жил медных проводов и кабелей сечением 25 мм² методом пайки.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>наконечник</td></tr><tr><td>Материал наконечника</td><td>медь луженая</td></tr><tr><td>Сечение кабеля, мм²</td><td>25</td></tr><tr><td>Метод оконцевания</td><td>пайка</td></tr><tr><td>Диаметр отверстия под болт, мм</td><td>10</td></tr></tbody></table>","Накінечник SC-25-10 мідний луджений кабельний під пайку, АСКО-УКРЕМ","<h2>Опис товару</h2><p><strong>Мідний луджений кабельний накінечник SC-25-10</strong> призначений для окінцювання жил мідних проводів і кабелів з перетином 25 мм² методом пайки.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>накінечник</td></tr><tr><td>Матеріал накінечника</td><td>мідь луджена</td></tr><tr><td>Перетин кабелю, мм²</td><td>25</td></tr><tr><td>Метод окінцювання</td><td>пайка</td></tr><tr><td>Діаметр отвору під болт, мм</td><td>10</td></tr></tbody></table>",Русский ~ Наконечник,Русский ~ Медь луженая,Русский ~ 25,Русский ~ пайка,Русский ~ 10
