URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип устройства
https://001.com.ua/panel-pm1-p-35-vtychnaya-s-perednim-prisoedineniem-dlya-ustanovki-va88-35-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-panel-vtychnaya-pm1-dlya-ustanovki-va88-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-35-pm1-photo.jpg,"Панель ПМ1/П-35 втычная с передним присоединением для установки ВА88-35, IEK",Аксессуары к автоматическим выключателям,IEK,SVA30D-PM1-P,SVA30D-PM1-P,instock,1,12,"2686,05","Панель ПМ1/П-35 втычная с передним присоединением для установки ВА88-35, IEK","<h2>Описание товара</h2><p>Панели предназначены для комплектации автоматических выключателей серии ВА88, устанавливаемых в главных распределительных щитах, вводно-распределительных устройствах и щитах управления. Позволяют осуществлять быструю замену автоматических выключателей и обеспечивают создание видимого разрыва во время проведения профилактических работ на линии.</p><p>Панели монтажные предназначены для преобразования выключателя серии ВА88 стационарного исполнения в выключатель втычного (ПМ1) и выдвижного (ПМ2) исполнения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-35</td></tr><tr><td>Номинальное рабочее напряжение U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Диапазон рабочих напряжений U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номинальная частота сети, Гц</td><td>50</td></tr><tr><td>Мощность рассеивания, не более, Вт</td><td>15</td></tr><tr><td>Износостойкость, циклов В-О, не менее</td><td>5000</td></tr><tr><td>Масса, не более, кг</td><td>1,7÷2,7</td></tr></tbody></table> ","Панель ПМ1/П-35 втична з переднім приєднанням для установки ВА88-35, IEK","<h2>Опис товару</h2><p>Панелі призначені для комплектації автоматичних вимикачів серії ВА88, встановлюваних в головних розподільних щитах, ввідно-розподільних пристроях і щитах управління. Дозволяють здійснювати швидку заміну автоматичних вимикачів і забезпечують створення видимого розриву під час проведення профілактичних робіт на лінії.</p><p>Панелі монтажні призначені для перетворення вимикача серії ВА88 стаціонарного виконання в вимикач втичного (ПМ1) і висувного (ПМ2) виконання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-35</td></tr><tr><td>Номінальна робоча напруга U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Діапазон робочих напруг U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номінальна частота мережі, Гц</td><td>50</td></tr><tr><td>Потужність розсіювання, не більше, Вт</td><td>15</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>5000</td></tr><tr><td>Маса, не більше, кг</td><td>1,7÷2,7</td></tr></tbody></table> ",Русский ~ Панель втычная
https://001.com.ua/panel-pm1-r-35-vtychnaya-s-zadnim-rezbovym-prisoedineniem-dlya-ustanovki-va88-35-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-panel-vtychnaya-pm1-dlya-ustanovki-va88-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-35-pm1-r-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-35-pm1-r-2-photo.jpg,"Панель ПМ1/Р-35 втычная с задним резьбовым присоединением для установки ВА88-35, IEK",Аксессуары к автоматическим выключателям,IEK,SVA30D-PM1-R,SVA30D-PM1-R,instock,1,12,"2005,45","Панель ПМ1/Р-35 втычная с задним резьбовым присоединением для установки ВА88-35, IEK","<h2>Описание товара</h2><p>Панели предназначены для комплектации автоматических выключателей серии ВА88, устанавливаемых в главных распределительных щитах, вводно-распределительных устройствах и щитах управления. Позволяют осуществлять быструю замену автоматических выключателей и обеспечивают создание видимого разрыва во время проведения профилактических работ на линии.</p><p>Панели монтажные предназначены для преобразования выключателя серии ВА88 стационарного исполнения в выключатель втычного (ПМ1) и выдвижного (ПМ2) исполнения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-35</td></tr><tr><td>Номинальное рабочее напряжение U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Диапазон рабочих напряжений U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номинальная частота сети, Гц</td><td>50</td></tr><tr><td>Мощность рассеивания, не более, Вт</td><td>15</td></tr><tr><td>Износостойкость, циклов В-О, не менее</td><td>5000</td></tr><tr><td>Масса, не более, кг</td><td>1,7÷2,7</td></tr></tbody></table> ","Панель ПМ1/Р-35 втична із заднім різьбовим приєднанням для установки ВА88-35, IEK","<h2>Опис товару</h2><p>Панелі призначені для комплектації автоматичних вимикачів серії ВА88, встановлюваних в головних розподільних щитах, ввідно-розподільних пристроях і щитах управління. Дозволяють здійснювати швидку заміну автоматичних вимикачів і забезпечують створення видимого розриву під час проведення профілактичних робіт на лінії.</p><p>Панелі монтажні призначені для перетворення вимикача серії ВА88 стаціонарного виконання в вимикач втичного (ПМ1) і висувного (ПМ2) виконання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-35</td></tr><tr><td>Номінальна робоча напруга U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Діапазон робочих напруг U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номінальна частота мережі, Гц</td><td>50</td></tr><tr><td>Потужність розсіювання, не більше, Вт</td><td>15</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>5000</td></tr><tr><td>Маса, не більше, кг</td><td>1,7÷2,7</td></tr></tbody></table> ",Русский ~ Панель втычная
https://001.com.ua/panel-pm2-p-35-vydvizhnaya-s-perednim-prisoedineniem-dlya-ustanovki-va88-35-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-panel-vydvizhnaya-pm2-dlya-ustanovki-va88-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-35-pm2-photo.jpg,"Панель ПМ2/П-35 выдвижная с передним присоединением для установки ВА88-35, IEK",Аксессуары к автоматическим выключателям,IEK,SVA30D-PM2-P,SVA30D-PM2-P,instock,1,12,4118,"Панель ПМ2/П-35 выдвижная с передним присоединением для установки ВА88-35, IEK","<h2>Описание товара</h2><p>Панели предназначены для комплектации автоматических выключателей серии ВА88, устанавливаемых в главных распределительных щитах, вводно-распределительных устройствах и щитах управления. Позволяют осуществлять быструю замену автоматических выключателей и обеспечивают создание видимого разрыва во время проведения профилактических работ на линии.</p><p>Панели монтажные предназначены для преобразования выключателя серии ВА88 стационарного исполнения в выключатель втычного (ПМ1) и выдвижного (ПМ2) исполнения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-35</td></tr><tr><td>Номинальное рабочее напряжение U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Диапазон рабочих напряжений U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номинальная частота сети, Гц</td><td>50</td></tr><tr><td>Мощность рассеивания, не более, Вт</td><td>15</td></tr><tr><td>Износостойкость, циклов В-О, не менее</td><td>5000</td></tr><tr><td>Масса, не более, кг</td><td>2,3÷6,0</td></tr></tbody></table> ","Панель ПМ2/П-35 висувна з переднім приєднанням для установки ВА88-35, IEK","<h2>Опис товару</h2><p>Панелі призначені для комплектації автоматичних вимикачів серії ВА88, встановлюваних в головних розподільних щитах, ввідно-розподільних пристроях і щитах управління. Дозволяють здійснювати швидку заміну автоматичних вимикачів і забезпечують створення видимого розриву під час проведення профілактичних робіт на лінії.</p><p>Панелі монтажні призначені для перетворення вимикача серії ВА88 стаціонарного виконання в вимикач втичного (ПМ1) і висувного (ПМ2) виконання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-35</td></tr><tr><td>Номінальна робоча напруга U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Діапазон робочих напруг U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номінальна частота мережі, Гц</td><td>50</td></tr><tr><td>Потужність розсіювання, не більше, Вт</td><td>15</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>5000</td></tr><tr><td>Маса, не більше, кг</td><td>2,3÷6,0</td></tr></tbody></table> ",Русский ~ Панель выдвижная
https://001.com.ua/panel-pm2-p-40-vydvizhnaya-s-perednim-prisoedineniem-dlya-ustanovki-va88-40-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-panel-vydvizhnaya-pm2-dlya-ustanovki-va88-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-40-pm2-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-40-pm2-2-photo.jpg,"Панель ПМ2/П-40 выдвижная с передним присоединением для установки ВА88-40, IEK",Аксессуары к автоматическим выключателям,IEK,SVA50D-PM2-P,SVA50D-PM2-P,instock,1,12,"11414,28","Панель ПМ2/П-40 выдвижная с передним присоединением для установки ВА88-40, IEK","<h2>Описание товара</h2><p>Панели предназначены для комплектации автоматических выключателей серии ВА88, устанавливаемых в главных распределительных щитах, вводно-распределительных устройствах и щитах управления. Позволяют осуществлять быструю замену автоматических выключателей и обеспечивают создание видимого разрыва во время проведения профилактических работ на линии.</p><p>Панели монтажные предназначены для преобразования выключателя серии ВА88 стационарного исполнения в выключатель втычного (ПМ1) и выдвижного (ПМ2) исполнения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-40</td></tr><tr><td>Номинальное рабочее напряжение U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Диапазон рабочих напряжений U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номинальная частота сети, Гц</td><td>50</td></tr><tr><td>Мощность рассеивания, не более, Вт</td><td>30</td></tr><tr><td>Износостойкость, циклов В-О, не менее</td><td>3500</td></tr><tr><td>Масса, не более, кг</td><td>9,5÷11,0</td></tr></tbody></table> ","Панель ПМ2/П-40 висувна з переднім приєднанням для установки ВА88-40, IEK","<h2>Опис товару</h2><p>Панелі призначені для комплектації автоматичних вимикачів серії ВА88, встановлюваних в головних розподільних щитах, ввідно-розподільних пристроях і щитах управління. Дозволяють здійснювати швидку заміну автоматичних вимикачів і забезпечують створення видимого розриву під час проведення профілактичних робіт на лінії.</p><p>Панелі монтажні призначені для перетворення вимикача серії ВА88 стаціонарного виконання в вимикач втичного (ПМ1) і висувного (ПМ2) виконання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-40</td></tr><tr><td>Номінальна робоча напруга U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Діапазон робочих напруг U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номінальна частота мережі, Гц</td><td>50</td></tr><tr><td>Потужність розсіювання, не більше, Вт</td><td>30</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>3500</td></tr><tr><td>Маса, не більше, кг</td><td>9,5÷11,0</td></tr></tbody></table> ",Русский ~ Панель выдвижная
https://001.com.ua/panel-pm2-r-35-vydvizhnaya-s-zadnim-rezbovym-prisoedineniem-dlya-ustanovki-va88-35-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-panel-vydvizhnaya-pm2-dlya-ustanovki-va88-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-35-pm2-r-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-35-pm2-r-2-photo.jpg,"Панель ПМ2/Р-35 выдвижная с задним резьбовым присоединением для установки ВА88-35, IEK",Аксессуары к автоматическим выключателям,IEK,SVA30D-PM2-R,SVA30D-PM2-R,instock,1,12,"3015,3","Панель ПМ2/Р-35 выдвижная с задним резьбовым присоединением для установки ВА88-35, IEK","<h2>Описание товара</h2><p>Панели предназначены для комплектации автоматических выключателей серии ВА88, устанавливаемых в главных распределительных щитах, вводно-распределительных устройствах и щитах управления. Позволяют осуществлять быструю замену автоматических выключателей и обеспечивают создание видимого разрыва во время проведения профилактических работ на линии.</p><p>Панели монтажные предназначены для преобразования выключателя серии ВА88 стационарного исполнения в выключатель втычного (ПМ1) и выдвижного (ПМ2) исполнения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-35</td></tr><tr><td>Номинальное рабочее напряжение U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Диапазон рабочих напряжений U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номинальная частота сети, Гц</td><td>50</td></tr><tr><td>Мощность рассеивания, не более, Вт</td><td>15</td></tr><tr><td>Износостойкость, циклов В-О, не менее</td><td>5000</td></tr><tr><td>Масса, не более, кг</td><td>2,3÷6,0</td></tr></tbody></table> ","Панель ПМ2/Р-35 висувна з заднім різьбовим приєднанням для установки ВА88-35, IEK","<h2>Опис товару</h2><p>Панелі призначені для комплектації автоматичних вимикачів серії ВА88, встановлюваних в головних розподільних щитах, ввідно-розподільних пристроях і щитах управління. Дозволяють здійснювати швидку заміну автоматичних вимикачів і забезпечують створення видимого розриву під час проведення профілактичних робіт на лінії.</p><p>Панелі монтажні призначені для перетворення вимикача серії ВА88 стаціонарного виконання в вимикач втичного (ПМ1) і висувного (ПМ2) виконання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-35</td></tr><tr><td>Номінальна робоча напруга U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Діапазон робочих напруг U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номінальна частота мережі, Гц</td><td>50</td></tr><tr><td>Потужність розсіювання, не більше, Вт</td><td>15</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>5000</td></tr><tr><td>Маса, не більше, кг</td><td>2,3÷6,0</td></tr></tbody></table> ",Русский ~ Панель выдвижная
https://001.com.ua/panel-pm2-v-40-vydvizhnaya-s-zadnim-prisoedineniem-k-vertikalnym-shinam-dlya-ustanovki-va88-40-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-panel-vydvizhnaya-pm2-dlya-ustanovki-va88-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-40-pm2-v-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-40-pm2-v-2-photo.jpg,"Панель ПМ2/В-40 выдвижная с задним присоединением к вертикальным шинам для установки ВА88-40, IEK",Аксессуары к автоматическим выключателям,IEK,SVA50D-PM2-V,SVA50D-PM2-V,instock,1,12,"11984,42","Панель ПМ2/В-40 выдвижная с задним присоединением к вертикальным шинам для установки ВА88-40, IEK","<h2>Описание товара</h2><p>Панели предназначены для комплектации автоматических выключателей серии ВА88, устанавливаемых в главных распределительных щитах, вводно-распределительных устройствах и щитах управления. Позволяют осуществлять быструю замену автоматических выключателей и обеспечивают создание видимого разрыва во время проведения профилактических работ на линии.</p><p>Панели монтажные предназначены для преобразования выключателя серии ВА88 стационарного исполнения в выключатель втычного (ПМ1) и выдвижного (ПМ2) исполнения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-40</td></tr><tr><td>Номинальное рабочее напряжение U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Диапазон рабочих напряжений U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номинальная частота сети, Гц</td><td>50</td></tr><tr><td>Мощность рассеивания, не более, Вт</td><td>30</td></tr><tr><td>Износостойкость, циклов В-О, не менее</td><td>3500</td></tr><tr><td>Масса, не более, кг</td><td>9,5÷11,0</td></tr></tbody></table> ","Панель ПМ2/В-40 висувна з заднім приєднанням до вертикальних шин для установки ВА88-40, IEK","<h2>Опис товару</h2><p>Панелі призначені для комплектації автоматичних вимикачів серії ВА88, встановлюваних в головних розподільних щитах, ввідно-розподільних пристроях і щитах управління. Дозволяють здійснювати швидку заміну автоматичних вимикачів і забезпечують створення видимого розриву під час проведення профілактичних робіт на лінії.</p><p>Панелі монтажні призначені для перетворення вимикача серії ВА88 стаціонарного виконання в вимикач втичного (ПМ1) і висувного (ПМ2) виконання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-40</td></tr><tr><td>Номінальна робоча напруга U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Діапазон робочих напруг U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номінальна частота мережі, Гц</td><td>50</td></tr><tr><td>Потужність розсіювання, не більше, Вт</td><td>30</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>3500</td></tr><tr><td>Маса, не більше, кг</td><td>9,5÷11,0</td></tr></tbody></table> ",Русский ~ Панель выдвижная
https://001.com.ua/panel-pm2-p-43-vydvizhnaya-s-perednim-prisoedineniem-dlya-ustanovki-va88-43-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-panel-vydvizhnaya-pm2-dlya-ustanovki-va88-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-43-pm2-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-43-pm2-2-photo.jpg,"Панель ПМ2/П-43 выдвижная с передним присоединением для установки ВА88-43, IEK",Аксессуары к автоматическим выключателям,IEK,SVA60D-PM2-P,SVA60D-PM2-P,instock,1,12,"20717,62","Панель ПМ2/П-43 выдвижная с передним присоединением для установки ВА88-43, IEK","<h2>Описание товара</h2><p>Панели предназначены для комплектации автоматических выключателей серии ВА88, устанавливаемых в главных распределительных щитах, вводно-распределительных устройствах и щитах управления. Позволяют осуществлять быструю замену автоматических выключателей и обеспечивают создание видимого разрыва во время проведения профилактических работ на линии.</p><p>Панели монтажные предназначены для преобразования выключателя серии ВА88 стационарного исполнения в выключатель втычного (ПМ1) и выдвижного (ПМ2) исполнения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-43</td></tr><tr><td>Номинальное рабочее напряжение U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Диапазон рабочих напряжений U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номинальная частота сети, Гц</td><td>50</td></tr><tr><td>Мощность рассеивания, не более, Вт</td><td>30</td></tr><tr><td>Износостойкость, циклов В-О, не менее</td><td>4000</td></tr><tr><td>Масса, не более, кг</td><td>24,0÷22,5</td></tr></tbody></table> ","Панель ПМ2/П-43 висувна з переднім приєднанням для установки ВА88-43, IEK","<h2>Опис товару</h2><p>Панелі призначені для комплектації автоматичних вимикачів серії ВА88, встановлюваних в головних розподільних щитах, ввідно-розподільних пристроях і щитах управління. Дозволяють здійснювати швидку заміну автоматичних вимикачів і забезпечують створення видимого розриву під час проведення профілактичних робіт на лінії.</p><p>Панелі монтажні призначені для перетворення вимикача серії ВА88 стаціонарного виконання в вимикач втичного (ПМ1) і висувного (ПМ2) виконання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-43</td></tr><tr><td>Номінальна робоча напруга U<sub>e</sub>, В</td><td>400</td></tr><tr><td>Діапазон робочих напруг U, В</td><td>(0,2÷1,2) U<sub>e</sub></td></tr><tr><td>Номінальна частота мережі, Гц</td><td>50</td></tr><tr><td>Потужність розсіювання, не більше, Вт</td><td>30</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>4000</td></tr><tr><td>Маса, не більше, кг</td><td>24,0÷22,5</td></tr></tbody></table> ",Русский ~ Панель выдвижная
https://001.com.ua/privod-ruchnoy-prp-1-630-800-a-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-privod-ruchnoy-prp-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/gabaritnye-razmery-iek-va88-40-prp-photo.jpg,"Привод ручной ПРП-1 630(800)A, IEK",Аксессуары к автоматическим выключателям,IEK,SVA50D-PRP-1-1,SVA50D-PRP-1-1,instock,1,12,"1542,56","Привод ручной ПРП-1 630(800)A, IEK",<h2>Описание товара</h2><p><strong>Ручной поворотный привод</strong> предназначен для преобразования вращательного движения в поступательное для управления автоматическим выключателем. Привод закрепляется на двери распределительного устройства для оперирования выключателем через дверь или непосредственно на выключателе.</p> <h2>Технические характеристики</h2><p>Тип автоматического выключателя: ВА88-40</p> ,"Привод ручний ПРП-1 630(800)A, IEK",<h2>Опис товару</h2><p><strong>Ручний поворотний привід</strong> призначений для перетворення обертального руху в поступальний для керування автоматичним вимикачем. Привід закріплюється на двері розподільного пристрою для оперування вимикачем через двері або безпосередньо на вимикачі.</p> <h2>Технічні характеристики</h2><p>Тип автоматичного вимикача: ВА88-40</p> ,Русский ~ Рукоятка поворотная
https://001.com.ua/rastsepitel-nezavisimyy-rn-250-400-a-35-37-230v-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-rastsepitel-nezavisimyy-rn-250-400-a-35-37-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/schema-iek-rn-photo.jpg,"Расцепитель независимый РН-250/400 А (35/37) 230В~, IEK",Аксессуары к автоматическим выключателям,IEK,SVA30D-RN,SVA30D-RN,instock,1,12,"803,7","Расцепитель независимый РН-250/400 А (35/37) 230В~, IEK","<h2>Описание товара</h2><p><strong>Независимый расцепитель РН</strong> используется для дистанционного отключения выключателя.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-35, ВА88-37</td></tr><tr><td>Рабочее напряжение U, при 50 Гц, В</td><td>230</td></tr><tr><td>Диапазон рабочих напряжений</td><td>(0,7÷1,1) U,</td></tr><tr><td>Потребляемая мощность, ВА</td><td>150</td></tr></tbody></table> ","Розчеплювач незалежний РН-250/400 А (35/37) 230В~, IEK","<h2>Опис товару</h2><p><strong>Незалежний розчеплювач РН</strong> використовується для дистанційного відключення вимикача.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-35, ВА88-37</td></tr><tr><td>Робоча напруга U, при 50 Гц, В</td><td>230</td></tr><tr><td>Діапазон робочих напруг</td><td>(0,7÷1,1) U,</td></tr><tr><td>Потужність споживання, ВА</td><td>150</td></tr></tbody></table> ",Русский ~ Расцепитель независимый
https://001.com.ua/rastsepitel-nezavisimyy-rn-630-800-1600-a-40-43-230v-iek,new,,,https://001.com.ua/media/photos/iek/silovoe/iek-rastsepitel-nezavisimyy-rn-630-800-1600-a-40-43-photo.jpg ;; https://001.com.ua/media/photos/iek/silovoe/schema-iek-rn-photo.jpg,"Расцепитель независимый РН-630/800/1600 А (40/43) 230В~, IEK",Аксессуары к автоматическим выключателям,IEK,SVA50D-RN,SVA50D-RN,instock,1,12,"1218,28","Расцепитель независимый РН-630/800/1600 А (40/43) 230В~, IEK","<h2>Описание товара</h2><p><strong>Независимый расцепитель РН</strong> используется для дистанционного отключения выключателя.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип автоматического выключателя</td><td>ВА88-40, ВА88-43</td></tr><tr><td>Рабочее напряжение U, при 50 Гц, В</td><td>230</td></tr><tr><td>Диапазон рабочих напряжений</td><td>(0,7÷1,1) U,</td></tr><tr><td>Потребляемая мощность, ВА</td><td>150</td></tr></tbody></table> ","Розчеплювач незалежний РН-630/800/1600 А (40/43) 230В~, IEK","<h2>Опис товару</h2><p><strong>Незалежний розчеплювач РН</strong> використовується для дистанційного відключення вимикача.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип автоматичного вимикача</td><td>ВА88-40, ВА88-43</td></tr><tr><td>Робоча напруга U, при 50 Гц, В</td><td>230</td></tr><tr><td>Діапазон робочих напруг</td><td>(0,7÷1,1) U,</td></tr><tr><td>Потужність споживання, ВА</td><td>150</td></tr></tbody></table> ",Русский ~ Расцепитель независимый
https://001.com.ua/dopolnitelnyy-kontakt-e-industrial-ukm-100-f-e-next,new,,,https://001.com.ua/media/photos/enext/mccb/enext-dopolnitelnyy-kontakt-e-industrial-ukm-100-f-i0030002-photo.jpg ;; https://001.com.ua/media/photos/enext/mccb/gabaritnye-razmery-enext-e-industrial-ukm-100-f-i0030002-photo.jpg,"Дополнительный контакт e.industrial.ukm.100.F, E.NEXT",Аксессуары к автоматическим выключателям,E.NEXT,i0030002,i0030002,instock,1,12,"388,25","Дополнительный контакт e.industrial.ukm.100.F, E.NEXT",<h2>Описание товара</h2><p>Устанавливается на автоматические выключатели E.NEXT e.industrial.ukm.100S. Предназначен для сигнализации положения силовых контактов автоматических выключателей e.industrial.ukm.S (вкл./откл.). Дополнительно для присоединения сигнальных проводов применяется контактная планка JX.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>дополнительный контакт</td></tr></tbody></table>,"Додатковий контакт e.industrial.ukm.100.F, E.NEXT",<h2>Опис товару</h2><p>Встановлюється на автоматичні вимикачі E.NEXT e.industrial.ukm.100S. Призначений для сигналізації положення силових контактів автоматичних вимикачів e.industrial.ukm.S (вкл./відкл.). Додатково для приєднання сигнальних проводів застосовується контактна планка JX.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт
https://001.com.ua/dopolnitelnyy-kontakt-e-industrial-ukm-250-f-e-next,new,,,https://001.com.ua/media/photos/enext/mccb/enext-dopolnitelnyy-kontakt-e-industrial-ukm-250-f-i0030003-photo.jpg ;; https://001.com.ua/media/photos/enext/mccb/gabaritnye-razmery-enext-e-industrial-ukm-250-f-i0030003-photo.jpg,"Дополнительный контакт e.industrial.ukm.250.F, E.NEXT",Аксессуары к автоматическим выключателям,E.NEXT,i0030003,i0030003,instock,1,12,"435,69","Дополнительный контакт e.industrial.ukm.250.F, E.NEXT",<h2>Описание товара</h2><p>Устанавливается на автоматические выключатели E.NEXT e.industrial.ukm.250S. Предназначен для сигнализации положения силовых контактов автоматических выключателей e.industrial.ukm.S (вкл./откл.). Дополнительно для присоединения сигнальных проводов применяется контактная планка JX.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>дополнительный контакт</td></tr></tbody></table>,"Додатковий контакт e.industrial.ukm.250.F, E.NEXT",<h2>Опис товару</h2><p>Встановлюється на автоматичні вимикачі E.NEXT e.industrial.ukm.250S. Призначений для сигналізації положення силових контактів автоматичних вимикачів e.industrial.ukm.S (вкл./відкл.). Додатково для приєднання сигнальних проводів застосовується контактна планка JX.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт
