URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Типоразмер,Номинальная ёмкость аккумулятора
https://001.com.ua/batareyka-vozdushno-tsinkovaya-za312-pr41-upakovka-blister-6-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-zink-air-24218-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/videx-batareika-zink-air-24218-2-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/graphic-videx-zinc-air-photo.jpg,"Батарейка воздушно-цинковая ZA312 (PR41) упаковка blister 6 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,24218,24218,instock,1,12,"126,90","Батарейка воздушно-цинковая ZA312 (PR41) упаковка blister 6 шт., VIDEX","<h2>Описание товара</h2><p>Воздушно-цинковые элементы питания VIDEX включают в себя модели ZA675, ZA312, ZA13, ZA10. Главным их достоинством является способность поддержания постоянного напряжения во время всего срока эксплуатации. Обладая высокой ёмкостью и энергоэффективностью, они способны обеспечить надёжное питание небольших портативных устройств при постоянных и импульсных нагрузках.</p><p><strong>Предназначены для использования в слуховых аппаратах.</strong></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка воздушно-цинковая</td></tr><tr><td>Типоразмер</td><td>ZA312</td></tr><tr><td>Напряжение, В</td><td>1,45</td></tr><tr><td>Диаметр, мм</td><td>7,9</td></tr><tr><td>Высота, мм</td><td>3,6</td></tr><tr><td>Вес, г</td><td>0,54</td></tr><tr><td>Ёмкость, мА·ч</td><td>160</td></tr></tbody></table>","Батарейка повітряно-цинкова ZA312 (PR41) упаковка blister 6 шт., VIDEX","<h2>Опис товару</h2><p>Повітряно-цинкові елементи живлення VIDEX включають в себе моделі ZA675, ZA312, ZA13, ZA10. Головною їхньою перевагою є здатність підтримки постійної напруги під час всього терміну експлуатації. Володіючи високою ємністю і енергоефективністю, вони здатні забезпечити надійне живлення невеликих портативних пристроїв при постійних і імпульсних навантаженнях.</p><p><strong>Призначені для використання в слухових апаратах.</strong></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка повітряно-цинкова</td></tr><tr><td>Типорозмір</td><td>ZA312</td></tr><tr><td>Напруга, В</td><td>1,45</td></tr><tr><td>Діаметр, мм</td><td>7,9</td></tr><tr><td>Висота, мм</td><td>3,6</td></tr><tr><td>Вага, г</td><td>0,54</td></tr><tr><td>Ємність, мА·год</td><td>160</td></tr></tbody></table>",Русский ~ батарейка воздушно-цинковая,Русский ~ ZA312,Русский ~ 
https://001.com.ua/batareyka-vozdushno-tsinkovaya-za675-pr44-upakovka-blister-6-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-zink-air-24219-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/videx-batareika-zink-air-24219-2-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/graphic-videx-zinc-air-photo.jpg,"Батарейка воздушно-цинковая ZA675 (PR44) упаковка blister 6 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,24219,24219,instock,1,12,"126,90","Батарейка воздушно-цинковая ZA675 (PR44) упаковка blister 6 шт., VIDEX","<h2>Описание товара</h2><p>Воздушно-цинковые элементы питания VIDEX включают в себя модели ZA675, ZA312, ZA13, ZA10. Главным их достоинством является способность поддержания постоянного напряжения во время всего срока эксплуатации. Обладая высокой ёмкостью и энергоэффективностью, они способны обеспечить надёжное питание небольших портативных устройств при постоянных и импульсных нагрузках.</p><p><strong>Предназначены для использования в слуховых аппаратах.</strong></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка воздушно-цинковая</td></tr><tr><td>Типоразмер</td><td>ZA675</td></tr><tr><td>Напряжение, В</td><td>1,45</td></tr><tr><td>Диаметр, мм</td><td>11,6</td></tr><tr><td>Высота, мм</td><td>5,4</td></tr><tr><td>Вес, г</td><td>1,62</td></tr><tr><td>Ёмкость, мА·ч</td><td>580</td></tr></tbody></table>","Батарейка повітряно-цинкова ZA675 (PR44) упаковка blister 6 шт., VIDEX","<h2>Опис товару</h2><p>Повітряно-цинкові елементи живлення VIDEX включають в себе моделі ZA675, ZA312, ZA13, ZA10. Головною їхньою перевагою є здатність підтримки постійної напруги під час всього терміну експлуатації. Володіючи високою ємністю і енергоефективністю, вони здатні забезпечити надійне живлення невеликих портативних пристроїв при постійних і імпульсних навантаженнях.</p><p><strong>Призначені для використання в слухових апаратах.</strong></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка повітряно-цинкова</td></tr><tr><td>Типорозмір</td><td>ZA675</td></tr><tr><td>Напруга, В</td><td>1,45</td></tr><tr><td>Діаметр, мм</td><td>11,6</td></tr><tr><td>Висота, мм</td><td>5,4</td></tr><tr><td>Вага, г</td><td>1,62</td></tr><tr><td>Ємність, мА·год</td><td>580</td></tr></tbody></table>",Русский ~ батарейка воздушно-цинковая,Русский ~ ZA675,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr1216-upakovka-blister-5-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-23428-photo.jpg,"Батарейка литиевая CR1216 упаковка blister 5 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,23428,23428,instock,1,12,"67,50","Батарейка литиевая CR1216 упаковка blister 5 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR1216</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>12,5</td></tr><tr><td>Высота, мм</td><td>1,6</td></tr><tr><td>Вес, г</td><td>0,7</td></tr><tr><td>Ёмкость, мА·ч</td><td>25</td></tr></tbody></table>","Батарейка літієва CR1216 упаковка blister 5 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR1216</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>12,5</td></tr><tr><td>Висота, мм</td><td>1,6</td></tr><tr><td>Вага, г</td><td>0,7</td></tr><tr><td>Ємність, мА·год</td><td>25</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR1216,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr1616-upakovka-blister-5-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-23370-photo.jpg,"Батарейка литиевая CR1616 упаковка blister 5 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,23370,23370,instock,1,12,"67,50","Батарейка литиевая CR1616 упаковка blister 5 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR1616</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>16</td></tr><tr><td>Высота, мм</td><td>1,6</td></tr><tr><td>Вес, г</td><td>1,15</td></tr><tr><td>Ёмкость, мА·ч</td><td>50</td></tr></tbody></table>","Батарейка літієва CR1616 упаковка blister 5 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR1616</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>16</td></tr><tr><td>Висота, мм</td><td>1,6</td></tr><tr><td>Вага, г</td><td>1,15</td></tr><tr><td>Ємність, мА·год</td><td>50</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR1616,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr1632-upakovka-blister-5-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-23372-photo.jpg,"Батарейка литиевая CR1632 упаковка blister 5 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,23372,23372,instock,1,12,"67,50","Батарейка литиевая CR1632 упаковка blister 5 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR1632</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>16</td></tr><tr><td>Высота, мм</td><td>3,2</td></tr><tr><td>Вес, г</td><td>1,8</td></tr><tr><td>Ёмкость, мА·ч</td><td>130</td></tr></tbody></table>","Батарейка літієва CR1632 упаковка blister 5 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR1632</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>16</td></tr><tr><td>Висота, мм</td><td>3,2</td></tr><tr><td>Вага, г</td><td>1,8</td></tr><tr><td>Ємність, мА·год</td><td>130</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR1632,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr2-upakovka-blister-1-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-23458-photo.jpg,"Батарейка литиевая CR2 упаковка blister 1 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,23458,23458,instock,1,12,"137,70","Батарейка литиевая CR2 упаковка blister 1 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR2</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>15,6</td></tr><tr><td>Высота, мм</td><td>27</td></tr><tr><td>Вес, г</td><td>11</td></tr><tr><td>Ёмкость, мА·ч</td><td>800</td></tr></tbody></table>","Батарейка літієва CR2 упаковка blister 1 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR2</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>15,6</td></tr><tr><td>Висота, мм</td><td>27</td></tr><tr><td>Вага, г</td><td>11</td></tr><tr><td>Ємність, мА·год</td><td>800</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR2,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr2016-upakovka-blister-5-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-22925-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-22925-2-photo.jpg,"Батарейка литиевая CR2016 упаковка blister 5 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,22925,22925,instock,1,12,"67,50","Батарейка литиевая CR2016 упаковка blister 5 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR2016</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>20</td></tr><tr><td>Высота, мм</td><td>1,6</td></tr><tr><td>Вес, г</td><td>1,75</td></tr><tr><td>Ёмкость, мА·ч</td><td>80</td></tr></tbody></table>","Батарейка літієва CR2016 упаковка blister 5 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR2016</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>20</td></tr><tr><td>Висота, мм</td><td>1,6</td></tr><tr><td>Вага, г</td><td>1,75</td></tr><tr><td>Ємність, мА·год</td><td>80</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR2016,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr2025-upakovka-blister-1-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-24233-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-24233-2-photo.jpg,"Батарейка литиевая CR2025 упаковка blister 1 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,24233,24233,instock,1,12,"14,85","Батарейка литиевая CR2025 упаковка blister 1 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR2025</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>20</td></tr><tr><td>Высота, мм</td><td>2,5</td></tr><tr><td>Вес, г</td><td>2,45</td></tr><tr><td>Ёмкость, мА·ч</td><td>160</td></tr></tbody></table>","Батарейка літієва CR2025 упаковка blister 1 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR2025</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>20</td></tr><tr><td>Висота, мм</td><td>2,5</td></tr><tr><td>Вага, г</td><td>2,45</td></tr><tr><td>Ємність, мА·год</td><td>160</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR2025,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr2025-upakovka-blister-5-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-22760-photo.jpg,"Батарейка литиевая CR2025 упаковка blister 5 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,22760,22760,instock,1,12,"67,50","Батарейка литиевая CR2025 упаковка blister 5 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR2025</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>20</td></tr><tr><td>Высота, мм</td><td>2,5</td></tr><tr><td>Вес, г</td><td>2,45</td></tr><tr><td>Ёмкость, мА·ч</td><td>160</td></tr></tbody></table>","Батарейка літієва CR2025 упаковка blister 5 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR2025</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>20</td></tr><tr><td>Висота, мм</td><td>2,5</td></tr><tr><td>Вага, г</td><td>2,45</td></tr><tr><td>Ємність, мА·год</td><td>160</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR2025,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr2032-upakovka-blister-1-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-24234-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-24234-2-photo.jpg,"Батарейка литиевая CR2032 упаковка blister 1 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,24234,24234,instock,1,12,"14,85","Батарейка литиевая CR2032 упаковка blister 1 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR2032</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>20</td></tr><tr><td>Высота, мм</td><td>3,2</td></tr><tr><td>Вес, г</td><td>2,9</td></tr><tr><td>Ёмкость, мА·ч</td><td>220</td></tr></tbody></table>","Батарейка літієва CR2032 упаковка blister 1 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR2032</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>20</td></tr><tr><td>Висота, мм</td><td>3,2</td></tr><tr><td>Вага, г</td><td>2,9</td></tr><tr><td>Ємність, мА·год</td><td>220</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR2032,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr2032-upakovka-blister-5-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-22761-photo.jpg,"Батарейка литиевая CR2032 упаковка blister 5 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,22761,22761,instock,1,12,"67,50","Батарейка литиевая CR2032 упаковка blister 5 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR2032</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>20</td></tr><tr><td>Высота, мм</td><td>3,2</td></tr><tr><td>Вес, г</td><td>2,9</td></tr><tr><td>Ёмкость, мА·ч</td><td>220</td></tr></tbody></table>","Батарейка літієва CR2032 упаковка blister 5 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR2032</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>20</td></tr><tr><td>Висота, мм</td><td>3,2</td></tr><tr><td>Вага, г</td><td>2,9</td></tr><tr><td>Ємність, мА·год</td><td>220</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR2032,Русский ~ 
https://001.com.ua/batareyka-litievaya-cr2450-upakovka-blister-5-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-lithium-23462-photo.jpg,"Батарейка литиевая CR2450 упаковка blister 5 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,23462,23462,instock,1,12,"94,50","Батарейка литиевая CR2450 упаковка blister 5 шт., VIDEX","<h2>Описание товара</h2><p>Литиевый элемент питания VIDEX отличается от других типов элементов высокой продолжительностью работы, низким саморазрядом и компактностью.</p><p>Используются в устройствах с высоким кратковременным энергопотреблением (часы, калькуляторы, пульты ДУ, медицинские устройства, компьютеры, тактические фонари и тепловизоры).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка литиевая</td></tr><tr><td>Типоразмер</td><td>CR2450</td></tr><tr><td>Напряжение, В</td><td>3</td></tr><tr><td>Диаметр, мм</td><td>24,5</td></tr><tr><td>Высота, мм</td><td>5</td></tr><tr><td>Вес, г</td><td>6,2</td></tr><tr><td>Ёмкость, мА·ч</td><td>580</td></tr></tbody></table>","Батарейка літієва CR2450 упаковка blister 5 шт., VIDEX","<h2>Опис товару</h2><p>Літієвий елемент живлення VIDEX відрізняється від інших типів елементів високою тривалістю роботи, низьким саморозрядом і компактністю.</p><p>Використовуються в пристроях з високим короткочасним енергоспоживанням (годинники, калькулятори, пульти дистанційного керування, медичні пристрої, комп'ютери, тактичні ліхтарі і тепловізори).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка літієва</td></tr><tr><td>Типорозмір</td><td>CR2450</td></tr><tr><td>Напруга, В</td><td>3</td></tr><tr><td>Діаметр, мм</td><td>24,5</td></tr><tr><td>Висота, мм</td><td>5</td></tr><tr><td>Вага, г</td><td>6,2</td></tr><tr><td>Ємність, мА·год</td><td>580</td></tr></tbody></table>",Русский ~ батарейка литиевая,Русский ~ CR2450,Русский ~ 
https://001.com.ua/batareyka-solevaya-r03p-aaa-upakovka-blister-2-sht-videx,new,,,https://001.com.ua/media/photos/videx/batteries/videx-batareika-solevaya-21161-photo.jpg ;; https://001.com.ua/media/photos/videx/batteries/graphic-videx-r03p-photo.jpg,"Батарейка солевая R03P/AAA упаковка blister 2 шт., VIDEX",Батарейки и аккумуляторы,VIDEX,21161,21161,instock,1,12,"17,10","Батарейка солевая R03P/AAA упаковка blister 2 шт., VIDEX","<h2>Описание товара</h2><p>Солевые (угольно-цинковые) элементы питания – самые известные батареи одноразового использования. Наиболее эффективной областью применения солевых батареек являются приборы со средним и низким энергопотреблением. Например, пульты ДУ и электронные часы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип изделия</td><td>батарейка солевая</td></tr><tr><td>Типоразмер</td><td>AAA</td></tr><tr><td>Напряжение, В</td><td>1,5</td></tr><tr><td>Диаметр, мм</td><td>10,5</td></tr><tr><td>Высота, мм</td><td>44,5</td></tr><tr><td>Вес, г</td><td>7,5</td></tr><tr><td>Ёмкость, мА·ч</td><td>410</td></tr></tbody></table>","Батарейка сольова R03P/AAA упаковка blister 2 шт., VIDEX","<h2>Опис товару</h2><p>Сольові (вугільно-цинкові) елементи живлення – найвідоміші батареї одноразового використання. Найбільш ефективною областю застосування сольових батарейок є прилади із середнім і низьким енергоспоживанням. Наприклад, пульти дистанційного керування та електронні годинники.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип виробу</td><td>батарейка сольова</td></tr><tr><td>Типорозмір</td><td>AAA</td></tr><tr><td>Напруга, В</td><td>1,5</td></tr><tr><td>Діаметр, мм</td><td>10,5</td></tr><tr><td>Висота, мм</td><td>44,5</td></tr><tr><td>Вага, г</td><td>7,5</td></tr><tr><td>Ємність, мА·год</td><td>410</td></tr></tbody></table>",Русский ~ батарейка солевая,Русский ~ AAA,Русский ~ 
