URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип устройства
https://001.com.ua/nezavisimyy-rastsepitel-e-mp-pro-as-380-380-v-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-rastsepitel-nezavisimyy-e-mp-pro-as-380-p004031-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mp-pro-04-32-photo.jpg,"Независимый расцепитель e.mp.pro.as.380, 380 В, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p004031,p004031,instock,1,12,"395,28","Независимый расцепитель e.mp.pro.as.380, 380 В, E.NEXT",<h2>Описание товара</h2><p>Устанавливается на автоматы защиты двигателя E.NEXT серии e.mp.pro.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>независимый расцепитель</td></tr></tbody></table>,"Незалежний розчеплювач e.mp.pro.as.380, 380 В, E.NEXT",<h2>Опис товару</h2><p>Встановлюється на автомати захисту двигуна E.NEXT серії e.mp.pro.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>незалежний розчеплювач</td></tr></tbody></table>,Русский ~ Независимый расцепитель ;; Украинский ~ Незалежний розчеплювач
https://001.com.ua/nezavisimyy-rastsepitel-e-mp-pro-as-220-220-v-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-rastsepitel-nezavisimyy-e-mp-pro-as-220-p004024-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mp-pro-04-32-photo.jpg,"Независимый расцепитель e.mp.pro.as.220, 220 В, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p004024,p004024,instock,1,12,"395,28","Независимый расцепитель e.mp.pro.as.220, 220 В, E.NEXT",<h2>Описание товара</h2><p>Устанавливается на автоматы защиты двигателя E.NEXT серии e.mp.pro.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>независимый расцепитель</td></tr></tbody></table>,"Незалежний розчеплювач e.mp.pro.as.220, 220 В, E.NEXT",<h2>Опис товару</h2><p>Встановлюється на автомати захисту двигуна E.NEXT серії e.mp.pro.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>незалежний розчеплювач</td></tr></tbody></table>,Русский ~ Независимый расцепитель ;; Украинский ~ Незалежний розчеплювач
https://001.com.ua/bokovye-dopolnitelnye-kontakty-gv-an11-1no-1nz-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/azd/asko-bokovye-dopkontakty-gv-an11-photo.jpg ;; https://001.com.ua/media/photos/asko/azd/gabaritnye-razmery-asko-ukrem-va-2005-photo.jpg,"Боковые дополнительные контакты GV-AN11 1НО+1НЗ, АСКО-УКРЕМ",Дополнительные устройства модульной серии,АСКО-УКРЕМ,A0010050012,A0010050012,instock,1,12,"214,06","Боковые дополнительные контакты GV-AN11 1НО+1НЗ, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Дополнительная контактная группа для автоматов защиты двигателя АСКО-УКРЕМ ВА-2005.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальное напряжение, Ue, В</td><td>110, 220</td></tr><tr><td>Номинальное напряжение изоляции, Ui, В</td><td>250</td></tr><tr><td>Номинальный ток, Ie, А</td><td>1, 0,5</td></tr><tr><td>Категория применения</td><td>АС-15</td></tr><tr><td>Износостойкость, циклов ВО, не менее</td><td>10000</td></tr><tr><td>Сечение присоединяемых проводов, мм²</td><td>0,75-1,5</td></tr><tr><td>Сторона монтажа</td><td>слева</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr></tbody></table> ","Бічні додаткові контакти GV-AN11 1НО+1НЗ, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Додаткова контактна група для автоматів захисту двигуна АСКО-УКРЕМ ВА-2005.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна напруга, Ue, В</td><td>110, 220</td></tr><tr><td>Номінальна напруга ізоляції, Ui, В</td><td>250</td></tr><tr><td>Номінальний струм, Ie, А</td><td>1, 0,5</td></tr><tr><td>Категорія застосування</td><td>АС-15</td></tr><tr><td>Зносостійкість, циклів Вкл-Відкл, не менше</td><td>10000</td></tr><tr><td>Перетин приєднуваних проводів, мм²</td><td>0,75-1,5</td></tr><tr><td>Сторона монтажу</td><td>зліва</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr></tbody></table> ",Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
https://001.com.ua/avariynyy-kontakt-ak-dlya-va-2017-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/modulnoe/asko-avariynyy-kontakt-ak-va-2017-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/gabaritnye-razmery-asko-ak-vk-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-ak-bk-vk-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-ak-bk-2-photo.jpg,"Аварийный контакт АК для ВА-2017, АСКО-УКРЕМ",Дополнительные устройства модульной серии,АСКО-УКРЕМ,A0010180002,A0010180002,instock,1,12,"243,03","Аварийный контакт АК для ВА-2017, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для индикации состояния автоматических выключателей серии ВА-2017. Применяются в низковольтных цепях переменного и постоянного тока.</p><p>Соответствуют ДСТУ IEC 60947-5-1.</p><p>Аварийные контакты АК информируют об аварийном срабатывании автомата (перегрузка или короткое замыкание). Аварийные контакты дополнительно оснащены индикатором состояния.</p> <h2>Технические характеристики</h2><table><tbody><tr><td rowspan=""2"">Номинальное рабочее напряжение Ue, В</td><td>AC, 50Гц</td><td>220</td></tr><tr><td>DC</td><td>110</td></tr><tr><td rowspan=""2"">Номинальный рабочий ток Iе, А</td><td>AC, 50Гц</td><td>5</td></tr><tr><td>DC</td><td>1</td></tr><tr><td colspan=""2"">Электрическая износостойкость, циклов ВО</td><td>10000</td></tr><tr><td colspan=""2"">Сечение присоединяемых проводов, мм²</td><td>0,5…2,5</td></tr><tr><td colspan=""2"">Степень защиты</td><td>IP20</td></tr><tr><td colspan=""2"">Вес, кг</td><td>0,04</td></tr><tr><td colspan=""2"">Температура эксплуатации, °C</td><td>-5…+40</td></tr></tbody></table> ","Аварійний контакт АК для ВА-2017, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для індикації стану автоматичних вимикачів серій ВА-2017. Застосовуються в низьковольтних колах змінного і постійного струму.</p><p>Відповідають ДСТУ IEC 60947-5-1.</p><p>Аварійні контакти АК інформують про аварійне спрацьовуванні автомата (перевантаження або коротке замикання). Аварійні контакти додатково оснащені індикатором стану.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td rowspan=""2"">Номінальна робоча напруга Ue, В</td><td>AC, 50 Гц</td><td>220</td></tr><tr><td>DC</td><td>110</td></tr><tr><td rowspan=""2"">Номінальний робочий струм Iе, А</td><td>AC, 50 Гц</td><td>5</td></tr><tr><td>DC</td><td>1</td></tr><tr><td colspan=""2"">Електрична зносостійкість, циклів Вкл-Відкл</td><td>10000</td></tr><tr><td colspan=""2"">Перетин приєднуваних проводів, мм²</td><td>0,5…2,5</td></tr><tr><td colspan=""2"">Ступінь захисту</td><td>IP20</td></tr><tr><td colspan=""2"">Вага , кг</td><td>0,04</td></tr><tr><td colspan=""2"">Температура експлуатації, °C</td><td>-5…+40</td></tr></tbody></table> ",Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
https://001.com.ua/dopolnitelnyy-kontakt-vk-dlya-va-2017-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/modulnoe/asko-dopolnitelnyy-kontakt-vk-va-2017-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/gabaritnye-razmery-asko-ak-vk-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-ak-bk-vk-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-vk-bk-1-photo.jpg,"Дополнительный контакт ВК для ВА-2017, АСКО-УКРЕМ",Дополнительные устройства модульной серии,АСКО-УКРЕМ,A0010180001,A0010180001,instock,1,12,"243,03","Дополнительный контакт ВК для ВА-2017, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для индикации состояния автоматических выключателей серии ВА-2017. Применяются в низковольтных цепях переменного и постоянного тока.</p><p>Соответствуют ДСТУ IEC 60947-5-1.</p><p>Вспомогательные контакты ВК указывают на состояние автоматического выключателя – включен или отключен.</p> <h2>Технические характеристики</h2><table><tbody><tr><td rowspan=""2"">Номинальное рабочее напряжение Ue, В</td><td>AC, 50Гц</td><td>220</td></tr><tr><td>DC</td><td>110</td></tr><tr><td rowspan=""2"">Номинальный рабочий ток Iе, А</td><td>AC, 50Гц</td><td>5</td></tr><tr><td>DC</td><td>1</td></tr><tr><td colspan=""2"">Электрическая износостойкость, циклов ВО</td><td>10000</td></tr><tr><td colspan=""2"">Сечение присоединяемых проводов, мм²</td><td>0,5…2,5</td></tr><tr><td colspan=""2"">Степень защиты</td><td>IP20</td></tr><tr><td colspan=""2"">Вес, кг</td><td>0,04</td></tr><tr><td colspan=""2"">Температура эксплуатации, °C</td><td>-5…+40</td></tr></tbody></table> ","Додатковий контакт ВК для ВА-2017, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для індикації стану автоматичних вимикачів серії ВА-2017. Застосовуються в низьковольтних колах змінного і постійного струму.</p><p>Відповідають ДСТУ IEC 60947-5-1.</p><p>Допоміжні контакти ВК вказують на стан автоматичного вимикача – включений або відключений.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td rowspan=""2"">Номінальна робоча напруга Ue, В</td><td>AC, 50 Гц</td><td>220</td></tr><tr><td>DC</td><td>110</td></tr><tr><td rowspan=""2"">Номінальний робочий струм Iе, А</td><td>AC, 50 Гц</td><td>5</td></tr><tr><td>DC</td><td>1</td></tr><tr><td colspan=""2"">Електрична зносостійкість, циклів Вкл-Відкл</td><td>10000</td></tr><tr><td colspan=""2"">Перетин приєднуваних проводів, мм²</td><td>0,5…2,5</td></tr><tr><td colspan=""2"">Ступінь захисту</td><td>IP20</td></tr><tr><td colspan=""2"">Вага , кг</td><td>0,04</td></tr><tr><td colspan=""2"">Температура експлуатації, °C</td><td>-5…+40</td></tr></tbody></table> ",Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
https://001.com.ua/rastsepitel-maksimalnogo-napryazheniya-rmm-dlya-va-2017-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/modulnoe/asko-rastsepitel-maximalnogo-napryazheniya-rmm-va-2017-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/gabaritnye-razmery-asko-rmm-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-rmm-rv-mn-1-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-rmm-rv-mn-2-photo.jpg,"Расцепитель максимального напряжения РММ для ВА-2017, АСКО-УКРЕМ",Дополнительные устройства модульной серии,АСКО-УКРЕМ,A0010180004,A0010180004,instock,1,12,"583,3","Расцепитель максимального напряжения РММ для ВА-2017, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для защиты коммутируемых цепей от недопустимых изменений напряжения. Используются с автоматическими выключателями серии ВА-2017. Применяются в низковольтных цепях переменного тока.</p><p>Соответствуют ДСТУ IEC 60947-5-1.</p><p>Расцепитель отключает автоматический выключатель, если напряжение в цепи выходит за пределы установленного диапазона. Перед включением автоматического выключателя на расцепителе необходимо взвести рукоятку, при этом заслонка индикатора переводится на красный цвет. О срабатывании расцепителя свидетельствует рукоятка в нижнем положении, индикатор зеленого цвета.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальное рабочее напряжение Ue, В (AC 50Гц)</td><td>220</td></tr><tr><td>Напряжение отключения U, В<br/>верхний порог<br/>нижний порог</td><td><br/>275±5<br/>–</td></tr><tr><td>Потребляемая мощность Р, Вт</td><td>≤3</td></tr><tr><td>Тип индикатора состояния</td><td>заслонка</td></tr><tr><td>Электрическая износостойкость, циклов ВО</td><td>10000</td></tr><tr><td>Сечение присоединяемых проводов, мм²</td><td>1…6</td></tr><tr><td>Степень защиты</td><td>IP20</td></tr><tr><td>Вес, кг</td><td>0,08</td></tr><tr><td>Температура эксплуатации, °C</td><td>-5…+45</td></tr></tbody></table> ","Розчеплювач максимальної напруги РММ для ВА-2017, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для захисту комутованих кіл від неприпустимих змін напруги. Використовуються з автоматичними вимикачами серій ВА-2000, 2001, 2002 (1P+N) і 2006. Застосовуються в низьковольтних колах змінного струму.</p><p>Відповідають ДСТУ IEC 60947-5-1.</p><p>Розчеплювач відключає автоматичний вимикач, якщо напруга в колі виходить за межі встановленого діапазону. Перед включенням автоматичного вимикача на розчеплювачі необхідно звести рукоятку, при цьому заслінка індикатора переводиться на червоний колір. Про спрацьовування розчеплювача свідчить рукоятка в нижньому положенні, індикатор зеленого кольору.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна робоча напруга Ue, В (AC 50Гц)</td><td>220</td></tr><tr><td>Напруга відключення U, В <br/>верхній поріг <br/>нижній поріг</td><td><br/>275±5 <br/>–</td></tr><tr><td>Споживана потужність Р, Вт</td><td>≤3</td></tr><tr><td>Тип індикатора стану</td><td>заслінка</td></tr><tr><td>Електрична зносостійкість, циклів Вкл-Відкл</td><td>10000</td></tr><tr><td>Перетин приєднуваних проводів, мм²</td><td>1…6</td></tr><tr><td>Ступінь захисту</td><td>IP20</td></tr><tr><td>Вага, кг</td><td>0,08</td></tr><tr><td>Температура експлуатації, °C</td><td>-5…+45</td></tr></tbody></table> ",Русский ~ Расцепитель максимального напряжения ;; Украинский ~ Розчеплювач максимальної напруги
https://001.com.ua/rastsepitel-nezavisimyy-rn-dlya-va-2017-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/modulnoe/asko-rastsepitel-nezavisimyy-rn-va-2017-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/gabaritnye-razmery-asko-rn-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-rn-rvn-1-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-rn-rvn-2-photo.jpg ;; https://001.com.ua/media/photos/asko/modulnoe/scheme-asko-rn-rvn-3-photo.jpg,"Расцепитель независимый РН для ВА-2017, АСКО-УКРЕМ",Дополнительные устройства модульной серии,АСКО-УКРЕМ,A0010180003,A0010180003,instock,1,12,"583,3","Расцепитель независимый РН для ВА-2017, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначены для дистанционного отключения автоматических выключателей серии ВА-2017. Применяются в низковольтных цепях управления постоянного и переменного тока.</p><p>Соответствуют ДСТУ IEC 60947-5-1.</p><p>Основным конструкционным элементом расцепителя является электромагнитная катушка (соленоид). При подаче на соленоид управляющего напряжения происходит отключение автоматического выключателя посредством механической связи.</p><p>Перед включением автоматического выключателя на расцепителе необходимо взвести рукоятку, при этом заслонка индикатора переводится на красный цвет. О срабатывании расцепителя свидетельствует рукоятка в нижнем положении, индикатор зеленого цвета. Управление расцепителем должно осуществляться в импульсном режиме, во избежание выхода из строя соленоида.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Номинальное рабочее напряжение Ue, В<br/>AC, 50Гц<br/>DC</td><td><br/>220<br/>110</td></tr><tr><td>Электрическая износостойкость, циклов ВО</td><td>10000</td></tr><tr><td>Тип индикатора состояния</td><td>заслонка</td></tr><tr><td>Сечение присоединяемых проводов, мм²</td><td>1…6</td></tr><tr><td>Степень защиты</td><td>IP30</td></tr><tr><td>Вес, кг</td><td>0,07</td></tr><tr><td>Температура эксплуатации, °C</td><td>-5…+45</td></tr></tbody></table> ","Розчеплювач незалежний РН для ВА-2017, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначені для дистанційного відключення автоматичних вимикачів серії ВА-2017. Застосовуються в низьковольтних колах керування постійного і змінного струму.</p><p>Відповідають ДСТУ IEC 60947-5-1.</p><p>Основним конструкційним елементом розчеплювача є електромагнітна котушка (соленоїд). При подачі на соленоїд керуючої напруги відбувається відключення автоматичного вимикача за допомогою механічного зв'язку.</p><p>Перед включенням автоматичного вимикача на розчеплювачі необхідно звести рукоятку, при цьому заслінка індикатора переводиться на червоний колір. Про спрацьовування розчеплювача свідчить рукоятка в нижньому положенні, індикатор зеленого кольору. Керування розчеплювачем має здійснюватися в імпульсному режимі, щоб уникнути виходу з ладу соленоїда.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Номінальна робоча напруга Ue, В <br/>AC, 50 Гц <br/>DC</td><td><br/>220 <br/>110</td></tr><tr><td>Електрична зносостійкість, циклів Вкл-Відкл</td><td>10000</td></tr><tr><td>Тип індикатора стану</td><td>заслінка</td></tr><tr><td>Перетин приєднуваних проводів, мм²</td><td>1…6</td></tr><tr><td>Ступінь захисту</td><td>IP30</td></tr><tr><td>Вага, кг</td><td>0,07</td></tr><tr><td>Температура експлуатації, °C</td><td>-5…+45</td></tr></tbody></table> ",Русский ~ Независимый расцепитель ;; Украинский ~ Незалежний розчеплювач
https://001.com.ua/nezavisimyy-rastsepitel-e-industrial-acs-za-230-110-415-v-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-rastsepitel-nezavisimyy-e-industrial-i0250001-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-industrial-acs-za-i0250001-photo.jpg,"Независимый расцепитель e.industrial.acs.za.230, 110-415 В, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,i0250001,i0250001,instock,1,12,"170,41","Независимый расцепитель e.industrial.acs.za.230, 110-415 В, E.NEXT",<h2>Описание товара</h2><p>Предназначен для дистанционного отключения автоматических выключателей серии e.industrial подачей на него импульса управляющего напряжения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>независимый расцепитель</td></tr></tbody></table>,"Незалежний розчеплювач e.industrial.acs.za.230, 110-415 В, E.NEXT",<h2>Опис товару</h2><p>Призначений для дистанційного відключення автоматичних вимикачів серії e.industrial подачею на нього імпульсу керуючої напруги.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>незалежний розчеплювач</td></tr></tbody></table>,Русский ~ Независимый расцепитель ;; Украинский ~ Незалежний розчеплювач
https://001.com.ua/nezavisimyy-rastsepitel-e-industrial-acs-za-24-12-110-v-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-rastsepitel-nezavisimyy-e-industrial-i0250002-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-industrial-acs-za-i0250002-photo.jpg,"Независимый расцепитель e.industrial.acs.za.24, 12-110 В, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,i0250002,i0250002,instock,1,12,"130,63","Независимый расцепитель e.industrial.acs.za.24, 12-110 В, E.NEXT",<h2>Описание товара</h2><p>Предназначен для дистанционного отключения автоматических выключателей серии e.industrial подачей на него импульса управляющего напряжения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>независимый расцепитель</td></tr></tbody></table>,"Незалежний розчеплювач e.industrial.acs.za.24, 12-110 В, E.NEXT",<h2>Опис товару</h2><p>Призначений для дистанційного відключення автоматичних вимикачів серії e.industrial подачею на нього імпульсу керуючої напруги.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>незалежний розчеплювач</td></tr></tbody></table>,Русский ~ Независимый расцепитель ;; Украинский ~ Незалежний розчеплювач
https://001.com.ua/dopolnitelnyy-avariynyy-kontakt-e-mcb-alt-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-dopolnitelnyy-avariynyy-kontakt-e-mcb-alt-p042101-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mcb-alt-p042101-photo.jpg,"Дополнительный аварийный контакт e.mcb.alt, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p042101,p042101,instock,1,12,"200,66","Дополнительный аварийный контакт e.mcb.alt, E.NEXT",<h2>Описание товара</h2><p>Предназначен для индикации срабатывания расцепителя автоматических выключателей серий e.standard и e.prо в цепях управления и сигнализации. Контакт устанавливается с левой стороны модульных автоматических выключателей и входит в сцепление штифтами с расцепителем и рукояткой управления автоматического выключателя. Контактная группа коммутируется воздействием расцепителя автоматического выключателя. В случае ручного отключения автоматического выключателя для перекоммутации сигнального контакта необходимо нажать на кнопку вынесенную на лицевую панель.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>дополнительный контакт</td></tr></tbody></table>,"Додатковий аварійний контакт e.mcb.alt, E.NEXT",<h2>Опис товару</h2><p>Призначений для індикації спрацьовування розчеплювача автоматичних вимикачів серій e.standard і e.prо в колах керування та сигналізації. Контакт встановлюється з лівого боку модульних автоматичних вимикачів і входить в зчеплення штифтами з розчеплювачем і рукояткою керування автоматичного вимикача. Контактна група комутується впливом розчеплювача автоматичного вимикача. У разі ручного відключення автоматичного вимикача для перекомутації сигнального контакту необхідно натиснути на кнопку винесену на лицьову панель.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
https://001.com.ua/dopolnitelnyy-kontakt-e-mcb-aux-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-dopolnitelnyy-kontakt-e-mcb-aux-p042100-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mcb-aux-p042100-photo.jpg,"Дополнительный контакт e.mcb.aux, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p042100,p042100,instock,1,12,"202,15","Дополнительный контакт e.mcb.aux, E.NEXT",<h2>Описание товара</h2><p>Предназначен для индикации состояния контактной группы автоматических выключателей серий e.standard и e.prо в цепях управления и сигнализации. Контакт устанавливается с левой стороны модульных автоматических выключателей и входит в сцепление штифтами с расцепителем и рукояткой управления автоматического выключателя.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>дополнительный контакт</td></tr></tbody></table>,"Додатковий контакт e.mcb.aux, E.NEXT",<h2>Опис товару</h2><p>Призначений для індикації стану контактної групи автоматичних вимикачів серій e.standard і e.prо в колах керування і сигналізації. Контакт встановлюється з лівого боку модульних автоматичних вимикачів і входить в зчеплення штифтами з розчеплювачем і рукояткою керування автоматичного вимикача.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
https://001.com.ua/dopolnitelnyy-kontakt-e-mcb-aux-md-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-dopolnitelnyy-kontakt-e-mcb-aux-p042106-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mcb-aux-p042106-photo.jpg,"Дополнительный контакт e.mcb.aux.md, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p042106,p042106,instock,1,12,"141,35","Дополнительный контакт e.mcb.aux.md, E.NEXT",<h2>Описание товара</h2><p>Предназначен для индикации состояния контактной группы автоматических выключателей серий e.standard и e.prо в цепях управления и сигнализации.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>дополнительный контакт</td></tr></tbody></table>,"Додатковий контакт e.mcb.aux.md, E.NEXT",<h2>Опис товару</h2><p>Призначений для індикації стану контактної групи автоматичних вимикачів серій e.standard і e.prо в колах керування і сигналізації.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
https://001.com.ua/nezavisimyy-rastsepitel-e-mcb-sht-110-415-v-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-rastsepitel-nezavisimyy-e-mcb-sht-p042103-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mcb-sht-p042103-photo.jpg,"Независимый расцепитель e.mcb.sht, 110-415 В, E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p042103,p042103,instock,1,12,"305,51","Независимый расцепитель e.mcb.sht, 110-415 В, E.NEXT",<h2>Описание товара</h2><p>Предназначен для дистанционного отключения автоматических выключателей серий e.stand и e.pro подачей на него импульса управляющего напряжения.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>независимый расцепитель</td></tr></tbody></table>,"Незалежний розчеплювач e.mcb.sht, 110-415 В, E.NEXT",<h2>Опис товару</h2><p>Призначений для дистанційного відключення автоматичних вимикачів серій e.stand і e.pro подачею на нього імпульсу керуючої напруги.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>незалежний розчеплювач</td></tr></tbody></table>,Русский ~ Независимый расцепитель ;; Украинский ~ Незалежний розчеплювач
https://001.com.ua/avariyno-dopolnitelnyy-kontakt-e-mp-pro-ad-0101-2r-2nz-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-avariyno-dopolnitelnyy-kontakt-e-mp-pro-ad-p004034-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mp-pro-04-32-photo.jpg,"Аварийно-дополнительный контакт e.mp.pro.ad.0101, 2р (2НЗ), E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p004034,p004034,instock,1,12,"330,78","Аварийно-дополнительный контакт e.mp.pro.ad.0101, 2р (2НЗ), E.NEXT",<h2>Описание товара</h2><p>Устанавливается на автоматы защиты двигателя E.NEXT серии e.mp.pro.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>дополнительный контакт</td></tr></tbody></table>,"Аварійно-додатковий контакт e.mp.pro.ad.0101, 2р (2НЗ), E.NEXT",<h2>Опис товару</h2><p>Встановлюється на автомати захисту двигуна E.NEXT серії e.mp.pro.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
https://001.com.ua/avariyno-dopolnitelnyy-kontakt-e-mp-pro-ad-0110-1z-1r-1no-1nz-e-next,new,,,https://001.com.ua/media/photos/enext/modulnoe/enext-avariyno-dopolnitelnyy-kontakt-e-mp-pro-ad-p004035-photo.jpg ;; https://001.com.ua/media/photos/enext/modulnoe/gabaritnye-razmery-enext-e-mp-pro-04-32-photo.jpg,"Аварийно-дополнительный контакт e.mp.pro.ad.0110, 1з+1р (1НО+1НЗ), E.NEXT",Дополнительные устройства модульной серии,E.NEXT,p004035,p004035,instock,1,12,"330,78","Аварийно-дополнительный контакт e.mp.pro.ad.0110, 1з+1р (1НО+1НЗ), E.NEXT",<h2>Описание товара</h2><p>Устанавливается на автоматы защиты двигателя E.NEXT серии e.mp.pro.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип устройства</td><td>дополнительный контакт</td></tr></tbody></table>,"Аварійно-додатковий контакт e.mp.pro.ad.0110, 1з+1р (1НО+1НЗ), E.NEXT",<h2>Опис товару</h2><p>Встановлюється на автомати захисту двигуна E.NEXT серії e.mp.pro.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип пристрою</td><td>додатковий контакт</td></tr></tbody></table>,Русский ~ Дополнительный контакт ;; Украинский ~ Додатковий контакт
